"ID","NAMES","agriculteurs_AsTheCrowFlies_POT_5000"
"77086","La Chapelle-Gauthier",9.13137819
"77087","La Chapelle-Iger",52.13646258
"77088","La Chapelle-la-Reine",50.59707266
"77089","La Chapelle-Rablais",25.36219265
"77090","La Chapelle-Saint-Sulpice",46.45095147
"77091","Les Chapelles-Bourbon",53.61739069
"77093","La Chapelle-Moutils",46.05835897
"77094","Charmentray",41.58418529
"77095","Charny",49.04794001
"77096","Chartrettes",28.1594007
"77097","Chartronges",65.9197719
"77098","Chateaubleau",51.36467876
"77099","Chateau-Landon",31.38085109
"77100","Le Chatelet-en-Brie",23.67204609
"77101","Chatenay-sur-Seine",35.67904061
"77102","Chatenoy",62.6822962
"77103","Chatillon-la-Borde",12.70983739
"77104","Chatres",46.89538155
"77106","Chauffry",30.31996712
"77107","Chaumes-en-Brie",38.9111856
"77108","Chelles",45.16587944
"77109","Chenoise",38.25874376
"77110","Chenou",59.10465613
"77111","Chessy",37.2350414
"77112","Chevrainvilliers",64.47673141
"77113","Chevru",53.11761174
"77114","Chevry-Cossigny",39.54087242
"77115","Chevry-en-Sereine",40.15215742
"77116","Choisy-en-Brie",49.43563761
"77117","Citry",27.00275707
"77118","Claye-Souilly",25.75615547
"77119","Clos-Fontaine",31.74751805
"77120","Cocherel",55.91664023
"77121","Collegien",31.42277783
"77122","Combs-la-Ville",41.50473588
"77123","Compans",32.07218428
"77124","Conches-sur-Gondoire",42.62966405
"77125","Conde-Sainte-Libiaire",37.65500083
"77126","Congis-sur-Therouanne",39.00000056
"77127","Coubert",60.39424226
"77128","Couilly-Pont-aux-Dames",48.93195879
"77129","Coulombs-en-Valois",48.79138505
"77130","Coulommes",60.49748477
"77131","Coulommiers",41.74643002
"77132","Coupvray",33.0388593
"77133","Courcelles-en-Bassee",29.08865573
"77134","Courchamp",55.26757115
"77135","Courpalay",49.44946189
"77136","Courquetaine",53.05808278
"77137","Courtacon",75.13500301
"77138","Courtomer",47.27746568
"77139","Courtry",33.14082967
"77140","Coutencon",30.80823017
"77141","Coutevroult",35.70612158
"77142","Crecy-la-Chapelle",66.11890329
"77143","Cregy-les-Meaux",40.20403005
"77144","Crevecoeur-en-Brie",53.44270464
"77145","Crisenoy",32.91802088
"77146","Croissy-Beaubourg",24.8929539
"77147","La Croix-en-Brie",39.41811262
"77148","Crouy-sur-Ourcq",31.15045085
"77149","Cucharmoy",36.89462677
"77150","Cuisy",45.41835853
"77151","Dagny",46.22700434
"77152","Dammarie-les-Lys",39.57048267
"77153","Dammartin-en-Goele",30.46669647
"77154","Dammartin-sur-Tigeaux",32.45462311
"77155","Dampmart",33.85630149
"77156","Darvault",34.70951676
"77157","Dhuisy",50.63466757
"77158","Diant",32.19367366
"77159","Donnemarie-Dontilly",56.12821418
"77161","Dormelles",57.06091329
"77162","Doue",61.29224858
"77163","Douy-la-Ramee",12.92686569
"77164","Echouboulains",22.79180384
"77165","Les Ecrennes",12.29775837
"77166","Ecuelles",35.77411872
"77167","Egligny",48.94348165
"77168","Egreville",38.22423147
"77169","Emerainville",32.16452409
"77170","Episy",26.04047348
"77171","Esbly",32.77826292
"77172","Esmans",45.1400841
"77173","Etrepilly",29.91346952
"77174","Everly",35.40181383
"77175","Evry-Gregy-sur-Yerre",48.44440794
"77176","Faremoutiers",57.45183739
"77177","Favieres",24.53829281
"77178","Fay-les-Nemours",47.03759959
"77179","Fericy",20.33293637
"77180","Ferolles-Attilly",42.95573624
"77181","Ferrieres-en-Brie",35.21827483
"77182","La Ferte-Gaucher",64.22373642
"77183","La Ferte-sous-Jouarre",46.37204714
"77184","Flagy",55.54721439
"77185","Fleury-en-Biere",43.30532243
"77186","Fontainebleau",12.93013487
"77187","Fontaine-Fourches",18.54931981
"77188","Fontaine-le-Port",27.1070011
"77190","Fontains",40.57884965
"77191","Fontenailles",14.98230874
"77192","Fontenay-Tresigny",53.94519768
"77193","Forfry",10.68513937
"77194","Forges",32.19121807
"77195","Fouju",23.73846387
"77196","Fresnes-sur-Marne",34.53267496
"77197","Fretoy",67.48732438
"77198","Fromont",44.23736835
"77199","Fublaines",38.35956869
"77200","Garentreville",66.73291062
"77201","Gastins",34.42137274
"77202","La Genevraye",20.85034843
"77203","Germigny-l'Eveque",29.74481953
"77204","Germigny-sous-Coulombs",52.22767724
"77205","Gesvres-le-Chapitre",17.92683347
"77206","Giremoutiers",49.74417822
"77207","Gironville",40.60997916
"77208","Gouaix",34.44552369
"77209","Gouvernes",38.12767057
"77210","La Grande-Paroisse",33.51124319
"77211","Grandpuits-Bailly-Carrois",31.30695945
"77212","Gravon",27.79726208
"77214","Gressy",31.6911007
"77215","Gretz-Armainvilliers",23.8373447
"77216","Grez-sur-Loing",28.04760309
"77217","Grisy-Suisnes",57.66250447
"77218","Grisy-sur-Seine",25.18358791
"77219","Guerard",44.02398612
"77220","Guercheville",58.6866214
"77221","Guermantes",42.37264023
"77222","Guignes",35.72553355
"77223","Gurcy-le-Chatel",43.49408292
"77224","Hautefeuille",50.87440295
"77225","La Haute-Maison",52.02401587
"77226","Hericy",13.61261355
"77227","Herme",46.91120567
"77228","Hondevilliers",42.28982904
"77229","La Houssaye-en-Brie",50.27291636
"77230","Ichy",58.17687418
"77231","Isles-les-Meldeuses",43.49614232
"77232","Isles-les-Villenoy",35.81618236
"77233","Iverny",48.36682738
"77234","Jablines",31.33137378
"77235","Jaignes",49.36789604
"77236","Jaulnes",25.42452422
"77237","Jossigny",37.33758572
"77238","Jouarre",64.13127062
"77239","Jouy-le-Chatel",42.30866953
"77240","Jouy-sur-Morin",56.62769557
"77241","Juilly",40.58041639
"77242","Jutigny",57.42085587
"77243","Lagny-sur-Marne",37.03751017
"77244","Larchant",46.53382656
"77245","Laval-en-Brie",29.46802997
"77246","Lechelle",40.3975968
"77247","Lescherolles",52.31862489
"77248","Lesches",31.84094988
"77249","Lesigny",42.22703114
"77250","Leudon-en-Brie",68.82649068
"77251","Lieusaint",31.56875681
"77252","Limoges-Fourches",45.17948179
"77253","Lissy",42.69105059
"77254","Liverdy-en-Brie",43.54700825
"77255","Livry-sur-Seine",32.57599172
"77256","Lizines",59.91880543
"77257","Lizy-sur-Ourcq",46.22352903
"77258","Lognes",28.11232981
"77259","Longperrier",31.56793568
"77260","Longueville",56.14841977
"77261","Lorrez-le-Bocage-Preaux",54.57528215
"77262","Louan-Villegruis-Fontaine",20.54051878
"77263","Luisetaines",58.72613229
"77264","Lumigny-Nesles-Ormeaux",73.41702616
"77265","Luzancy",35.9630138
"77266","Machault",16.4831246
"77267","La Madeleine-sur-Loing",34.5139299
"77268","Magny-le-Hongre",32.46306116
"77269","Maincy",35.21810357
"77270","Maisoncelles-en-Brie",59.07475143
"77271","Maisoncelles-en-Gatinais",72.47729493
"77272","Maison-Rouge",52.80692879
"77273","Marchemoret",25.89385298
"77274","Marcilly",18.83947004
"77275","Les Marets",58.07701851
"77276","Mareuil-les-Meaux",46.31547206
"77277","Marles-en-Brie",70.24792455
"77278","Marolles-en-Brie",33.98952648
"77279","Marolles-sur-Seine",27.93774491
"77280","Mary-sur-Marne",50.41188458
"77281","Mauperthuis",66.67140261
"77282","Mauregard",24.76875021
"77283","May-en-Multien",25.85130642
"77284","Meaux",39.24420023
"77285","Le Mee-sur-Seine",34.96130804
"77286","Meigneux",55.76540628
"77287","Meilleray",38.60161337
"77288","Melun",37.13286714
"77289","Melz-sur-Seine",48.3891571
"77290","Mery-sur-Marne",33.6431581
"77291","Le Mesnil-Amelot",20.1835837
"77292","Messy",38.8089058
"77293","Misy-sur-Yonne",14.21206855
"77294","Mitry-Mory",22.11058508
"77295","Moisenay",24.88247388
"77296","Moissy-Cramayel",32.10370255
"77297","Mondreville",52.32946604
"77298","Mons-en-Montois",66.33217836
"77299","Montarlot",49.84857652
"77300","Montceaux-les-Meaux",28.97087515
"77301","Montceaux-les-Provins",19.51020409
"77302","Montcourt-Fromonville",27.62143412
"77303","Montdauphin",37.08996101
"77304","Montenils",14.56625681
"77305","Montereau-Fault-Yonne",35.70468259
"77306","Montereau-sur-le-Jard",37.33021714
"77307","Montevrain",40.31671424
"77308","Montge-en-Goele",42.66891241
"77309","Monthyon",33.77810964
"77310","Montigny-le-Guesdier",23.59406333
"77311","Montigny-Lencoup",32.91861583
"77312","Montigny-sur-Loing",15.23584057
"77313","Montmachoux",41.08837673
"77314","Montolivet",34.6339103
"77315","Montry",34.34982853
"77316","Moret-sur-Loing",24.41565118
"77317","Mormant",23.73878676
"77318","Mortcerf",36.95157064
"77319","Mortery",44.39763055
"77320","Mouroux",47.26832596
"77321","Mousseaux-les-Bray",30.1215006
"77322","Moussy-le-Neuf",30.86892635
"77323","Moussy-le-Vieux",30.60948405
"77325","Mouy-sur-Seine",32.31324538
"77326","Nandy",33.60175318
"77327","Nangis",39.45296085
"77328","Nanteau-sur-Essonne",43.61009244
"77329","Nanteau-sur-Lunain",48.31599951
"77330","Nanteuil-les-Meaux",47.8538941
"77331","Nanteuil-sur-Marne",29.7538072
"77332","Nantouillet",44.3912857
"77333","Nemours",38.91181934
"77335","Chauconin-Neufmontiers",46.55752631
"77336","Neufmoutiers-en-Brie",38.16137604
"77337","Noisiel",35.64769015
"77338","Noisy-Rudignon",56.4398974
"77339","Noisy-sur-Ecole",29.02602058
"77340","Nonville",31.59847699
"77341","Noyen-sur-Seine",27.90408031
"77342","Obsonville",70.74083828
"77343","Ocquerre",49.29689059
"77344","Oissery",8.46735525
"77345","Orly-sur-Morin",45.84225446
"77347","Les Ormes-sur-Voulzie",47.87150315
"77348","Ormesson",49.13149869
"77349","Othis",25.43713033
"77350","Ozoir-la-Ferriere",22.1892791
"77352","Ozouer-le-Voulgis",46.72186134
"77353","Paley",57.61937307
"77354","Pamfou",16.23430525
"77355","Paroy",61.65451886
"77356","Passy-sur-Seine",23.41365426
"77357","Pecy",38.81739872
"77358","Penchard",37.88529265
"77359","Perthes",47.74081246
"77360","Pezarches",66.76470387
"77361","Pierre-Levee",48.15312863
"77363","Le Pin",27.15769245
"77364","Le Plessis-aux-Bois",52.41817732
"77365","Le Plessis-Feu-Aussoux",59.56109538
"77366","Le Plessis-l'Eveque",45.24827222
"77367","Le Plessis-Placy",36.21412163
"77368","Poigny",62.2068546
"77369","Poincy",33.45529487
"77370","Poligny",38.14332858
"77371","Pommeuse",54.30762438
"77372","Pomponne",28.01651316
"77373","Pontault-Combault",25.25260054
"77374","Pontcarre",28.36411096
"77376","Precy-sur-Marne",33.44399141
"77377","Presles-en-Brie",38.1955106
"77378","Pringy",32.9707309
"77379","Provins",58.37254457
"77380","Puisieux",19.04395987
"77381","Quiers",33.11480048
"77382","Quincy-Voisins",51.75457655
"77383","Rampillon",53.85939742
"77384","Reau",34.12548557
"77385","Rebais",35.77049752
"77386","Recloses",25.2303779
"77387","Remauville",51.69307669
"77388","Reuil-en-Brie",40.3305815
"77389","La Rochette",38.15881457
"77390","Roissy-en-Brie",21.59190944
"77391","Rouilly",50.11159622
"77392","Rouvres",23.43700097
"77393","Rozay-en-Brie",73.89920392
"77394","Rubelles",38.6849179
"77395","Rumont",42.75442504
"77396","Rupereux",42.92765555
"77397","Saacy-sur-Marne",33.91238865
"77398","Sablonnieres",44.73680822
"77399","Saint-Ange-le-Viel",51.56431641
"77400","Saint-Augustin",61.31356782
"77401","Sainte-Aulde",35.74485292
"77402","Saint-Barthelemy",60.59582284
"77403","Saint-Brice",52.9467205
"77404","Sainte-Colombe",60.1078655
"77405","Saint-Cyr-sur-Morin",60.16466096
"77406","Saint-Denis-les-Rebais",38.18180803
"77407","Saint-Fargeau-Ponthierry",31.64579892
"77408","Saint-Fiacre",42.70984407
"77409","Saint-Germain-Laval",32.33898548
"77410","Saint-Germain-Laxis",32.37141302
"77411","Saint-Germain-sous-Doue",49.43243454
"77412","Saint-Germain-sur-Ecole",35.51107631
"77413","Saint-Germain-sur-Morin",38.09807083
"77414","Saint-Hilliers",49.78365724
"77415","Saint-Jean-les-Deux-Jumeaux",36.62421243
"77416","Saint-Just-en-Brie",41.86623103
"77417","Saint-Leger",36.27414515
"77418","Saint-Loup-de-Naud",53.70872701
"77419","Saint-Mammes",21.46207541
"77420","Saint-Mard",33.88832223
"77421","Saint-Mars-Vieux-Maisons",53.5173701
"77423","Saint-Martin-des-Champs",62.97339008
"77424","Saint-Martin-du-Boschet",17.67347414
"77425","Saint-Martin-en-Biere",46.1695828
"77426","Saint-Mery",14.87787116
"77427","Saint-Mesmes",47.70409004
"77428","Saint-Ouen-en-Brie",20.22553701
"77429","Saint-Ouen-sur-Morin",52.08257103
"77430","Saint-Pathus",11.35273982
"77431","Saint-Pierre-les-Nemours",40.66168964
"77432","Saint-Remy-la-Vanne",38.07127295
"77433","Saints",62.35614361
"77434","Saint-Sauveur-les-Bray",47.07038068
"77435","Saint-Sauveur-sur-Ecole",34.82216317
"77436","Saint-Simeon",30.45467693
"77437","Saint-Soupplets",27.87805304
"77438","Saint-Thibault-des-Vignes",32.76115528
"77439","Salins",30.72539833
"77440","Sammeron",52.97685592
"77441","Samois-sur-Seine",16.43339157
"77442","Samoreau",9.08528834
"77443","Sancy",65.87240272
"77444","Sancy-les-Provins",31.42127732
"77445","Savigny-le-Temple",29.96427644
"77446","Savins",59.6550945
"77447","Seine-Port",30.87008196
"77448","Sept-Sorts",55.71334675
"77449","Serris",34.19252594
"77450","Servon",68.70711921
"77451","Signy-Signets",52.87177228
"77452","Sigy",65.87933114
"77453","Sivry-Courtry",26.53140004
"77454","Sognolles-en-Montois",64.55598195
"77455","Soignolles-en-Brie",53.65079548
"77456","Soisy-Bouy",55.34511481
"77457","Solers",56.85386185
"77458","Souppes-sur-Loing",23.71371389
"77459","Sourdun",57.81465269
"77460","Tancrou",52.66463802
"77461","Thenisy",68.18605293
"77462","Thieux",32.12186426
"77463","Thomery",10.70435835
"77464","Thorigny-sur-Marne",31.79171466
"77465","Thoury-Ferottes",50.26323259
"77466","Tigeaux",38.42631881
"77467","La Tombe",24.78143149
"77468","Torcy",29.91661009
"77469","Touquin",67.8861095
"77470","Tournan-en-Brie",30.67896177
"77471","Tousson",47.66042124
"77472","La Tretoire",38.8890757
"77473","Treuzy-Levelay",40.5330352
"77474","Trilbardou",41.21512974
"77475","Trilport",28.3688738
"77476","Trocy-en-Multien",36.78592761
"77477","Ury",35.60013069
"77478","Ussy-sur-Marne",45.84874696
"77479","Vaires-sur-Marne",32.0420019
"77480","Valence-en-Brie",22.05059937
"77481","Vanville",58.00194101
"77482","Varennes-sur-Seine",46.88367656
"77483","Varreddes",31.51974868
"77484","Vaucourtois",57.90069445
"77485","Le Vaudoue",50.72420908
"77486","Vaudoy-en-Brie",39.50615231
"77487","Vaux-le-Penil",32.89067287
"77489","Vaux-sur-Lunain",36.03767131
"77490","Vendrest",60.74949233
"77491","Veneux-les-Sablons",16.08515296
"77492","Verdelot",44.46120941
"77493","Verneuil-l'Etang",31.20452707
"77494","Vernou-la-Celle-sur-Seine",20.60906944
"77495","Vert-Saint-Denis",37.03899594
"77496","Vieux-Champagne",46.57101006
"77498","Vignely",36.01557347
"77500","Villebeon",42.44444753
"77501","Villecerf",51.5528372
"77504","Villemarechal",53.18227346
"77505","Villemareuil",40.01207223
"77506","Villemer",41.8412525
"77507","Villenauxe-la-Petite",19.58561288
"77508","Villeneuve-le-Comte",25.67222993
"77509","Villeneuve-les-Bordes",38.18101244
"77510","Villeneuve-Saint-Denis",25.93436231
"77511","Villeneuve-sous-Dammartin",28.1945832
"77512","Villeneuve-sur-Bellot",52.10722742
"77513","Villenoy",42.63227897
"77514","Villeparisis",24.19197575
"77515","Villeroy",50.15354849
"77516","Ville-Saint-Jacques",55.38966346
"77517","Villevaude",23.5338277
"77518","Villiers-en-Biere",49.33288078
"77519","Villiers-Saint-Georges",31.29674849
"77520","Villiers-sous-Grez",31.94010801
"77521","Villiers-sur-Morin",42.41607543
"77522","Villiers-sur-Seine",27.22767726
"77523","Villuis",21.80924453
"77524","Vimpelles",55.37014914
"77525","Vinantes",53.42784322
"77526","Vincy-Manoeuvre",20.22787181
"77527","Voinsles",57.21580263
"77528","Voisenon",39.59918405
"77529","Voulangis",45.92262426
"77530","Voulton",30.6239407
"77531","Voulx",39.93297338
"77532","Vulaines-les-Provins",46.32152542
"77533","Vulaines-sur-Seine",10.0718648
"77534","Yebles",43.85619396
"78003","Ablis",26.24342536
"78005","Acheres",50.15261555
"78006","Adainville",16.14604236
"78007","Aigremont",88.06376115
"78009","Allainville",34.04097708
"78010","Les Alluets-le-Roi",69.40513189
"78013","Andelu",62.61420572
"78015","Andresy",43.74822274
"78020","Arnouville-les-Mantes",47.12030364
"78029","Aubergenville",62.10472934
"78030","Auffargis",25.57263124
"78031","Auffreville-Brasseuil",47.50854665
"78033","Aulnay-sur-Mauldre",76.89494447
"78034","Auteuil",34.26802023
"78036","Autouillet",37.74847757
"78043","Bailly",123.68012379
"78048","Bazainville",35.00761532
"78049","Bazemont",74.40772685
"78050","Bazoches-sur-Guyonne",35.82423626
"78053","Behoust",43.34658812
"78057","Bennecourt",32.24504329
"78062","Beynes",40.87320457
"78068","Blaru",22.4043578
"78070","Boinville-en-Mantois",46.13286491
"78071","Boinville-le-Gaillard",42.3863032
"78072","Boinvilliers",53.45484266
"78073","Bois-d'Arcy",52.26503667
"78076","Boissets",36.4633312
"78077","La Boissiere-Ecole",24.53284168
"78082","Boissy-Mauvoisin",60.20313051
"78084","Boissy-sans-Avoir",33.95071036
"78087","Bonnelles",23.86808426
"78089","Bonnieres-sur-Seine",38.45210427
"78090","Bouafle",56.53012837
"78092","Bougival",197.87370542
"78096","Bourdonne",18.96277368
"78104","Breuil-Bois-Robert",44.31488977
"78107","Breval",49.70781302
"78108","Les Breviaires",39.62636277
"78113","Brueil-en-Vexin",30.01365063
"78117","Buc",63.9681629
"78118","Buchelay",46.56069501
"78120","Bullion",11.04271464
"78123","Carrieres-sous-Poissy",50.48488396
"78124","Carrieres-sur-Seine",219.22168194
"78125","La Celle-les-Bordes",11.3499361
"78126","La Celle-Saint-Cloud",190.49531986
"78128","Cernay-la-Ville",18.48397782
"78133","Chambourcy",94.14221733
"78138","Chanteloup-les-Vignes",42.7238634
"78140","Chapet",49.3244182
"78143","Chateaufort",42.98218258
"78146","Chatou",194.04967163
"78147","Chaufour-les-Bonnieres",30.84822224
"78152","Chavenay",80.42420415
"78158","Le Chesnay",159.48777393
"78160","Chevreuse",40.37294454
"78162","Choisel",26.67185814
"78163","Civry-la-Foret",47.26799008
"78164","Clairefontaine-en-Yvelines",13.28536936
"78165","Les Clayes-sous-Bois",53.85356057
"78168","Coignieres",28.77321548
"78171","Conde-sur-Vesgre",17.08242368
"78172","Conflans-Sainte-Honorine",54.29775379
"78185","Courgent",54.66936857
"78188","Cravent",27.35416896
"78189","Crespieres",60.82457744
"78190","Croissy-sur-Seine",188.62748286
"78192","Dammartin-en-Serve",58.34388638
"78193","Dampierre-en-Yvelines",25.67336921
"78194","Dannemarie",12.35267356
"78196","Davron",68.24180106
"78202","Drocourt",17.58087277
"78206","Ecquevilly",58.91760305
"78208","Elancourt",33.58173632
"78209","Emance",14.86603
"78217","Epone",64.62060113
"78220","Les Essarts-le-Roi",32.23622399
"78224","L'Etang-la-Ville",119.22215661
"78227","Evecquemont",48.66615584
"78230","La Falaise",72.86846821
"78231","Favrieux",65.20200205
"78233","Feucherolles",88.74385097
"78234","Flacourt",62.0640586
"78236","Flexanville",46.22839302
"78237","Flins-Neuve-Eglise",46.10393089
"78238","Flins-sur-Seine",56.10297638
"78239","Follainville-Dennemont",18.27444174
"78242","Fontenay-le-Fleury",77.66381371
"78245","Fontenay-Mauvoisin",61.83848187
"78246","Fontenay-Saint-Pere",18.14981754
"78251","Fourqueux",110.23054015
"78255","Freneuse",27.53603661
"78261","Gaillon-sur-Montcient",52.31935986
"78262","Galluis",35.28930989
"78263","Gambais",27.05315096
"78264","Gambaiseuil",30.24800128
"78265","Garancieres",36.36002007
"78267","Gargenville",41.5567342
"78269","Gazeran",23.41456276
"78276","Gommecourt",23.75345349
"78278","Goupillieres",52.89074411
"78281","Goussonville",53.26950687
"78283","Grandchamp",12.77250032
"78285","Gressey",32.67834484
"78289","Grosrouvre",34.73110405
"78290","Guernes",33.73358415
"78291","Guerville",43.37672434
"78296","Guitrancourt",28.81261483
"78297","Guyancourt",57.17096252
"78299","Hardricourt",45.45721327
"78300","Hargeville",51.88401378
"78302","La Hauteville",15.99907308
"78305","Herbeville",71.60193906
"78307","Hermeray",27.63862932
"78310","Houdan",16.16992208
"78311","Houilles",206.71108414
"78314","Issou",39.559337
"78317","Jambville",42.05875069
"78320","Jeufosse",34.56506719
"78321","Jouars-Pontchartrain",28.71890623
"78322","Jouy-en-Josas",61.14943942
"78324","Jouy-Mauvoisin",56.28310064
"78325","Jumeauville",61.84315727
"78327","Juziers",41.43950836
"78329","Lainville-en-Vexin",34.86097914
"78334","Levis-Saint-Nom",27.77565507
"78335","Limay",30.38501586
"78337","Limetz-Villez",27.16942488
"78343","Les Loges-en-Josas",54.76134063
"78344","Lommoye",36.1872588
"78346","Longnes",59.61834143
"78349","Longvilliers",13.7638109
"78350","Louveciennes",167.13378149
"78354","Magnanville",50.87408362
"78356","Magny-les-Hameaux",42.69795173
"78358","Maisons-Laffitte",105.04431876
"78361","Mantes-la-Jolie",35.0377106
"78362","Mantes-la-Ville",43.50078606
"78364","Marcq",49.13200684
"78366","Mareil-le-Guyon",32.82868326
"78367","Mareil-Marly",126.36007903
"78368","Mareil-sur-Mauldre",66.39051475
"78372","Marly-le-Roi",143.54395356
"78380","Maule",74.68527523
"78381","Maulette",17.81743968
"78382","Maurecourt",48.91026663
"78383","Maurepas",28.67682519
"78384","Medan",51.09330993
"78385","Menerville",65.5663215
"78389","Mere",36.2654871
"78391","Mericourt",27.76649608
"78396","Le Mesnil-le-Roi",113.27333619
"78397","Le Mesnil-Saint-Denis",29.11498059
"78398","Les Mesnuls",42.93581177
"78401","Meulan-en-Yvelines",45.78884647
"78402","Mezieres-sur-Seine",50.28604297
"78403","Mezy-sur-Seine",42.89701347
"78404","Millemont",39.39609212
"78406","Milon-la-Chapelle",42.32664575
"78407","Mittainville",20.7419702
"78410","Moisson",16.25484636
"78413","Mondreville",44.21585313
"78415","Montainville",62.57272821
"78416","Montalet-le-Bois",36.11812259
"78417","Montchauvet",53.71444714
"78418","Montesson",142.74132126
"78420","Montfort-l'Amaury",42.16446646
"78423","Montigny-le-Bretonneux",43.40304005
"78431","Morainvilliers",59.12501103
"78437","Mousseaux-sur-Seine",21.33843277
"78439","Mulcent",54.96447611
"78440","Les Mureaux",45.65216989
"78442","Neauphle-le-Chateau",30.01612939
"78443","Neauphle-le-Vieux",30.5390986
"78444","Neauphlette",47.1678415
"78451","Nezel",72.83290373
"78455","Noisy-le-Roi",109.77775124
"78460","Oinville-sur-Montcient",37.86982102
"78464","Orcemont",25.05596588
"78465","Orgerus",49.01786952
"78466","Orgeval",70.22347921
"78470","Orphin",19.49432404
"78472","Orsonville",36.6282128
"78474","Orvilliers",51.23295714
"78475","Osmoy",50.58438202
"78478","Paray-Douaville",37.23447504
"78481","Le Pecq",141.59486632
"78484","Perdreauville",60.75905045
"78486","Le Perray-en-Yvelines",36.90207939
"78490","Plaisir",37.92708369
"78497","Poigny-la-Foret",25.71204984
"78498","Poissy",64.26900855
"78499","Ponthevrard",23.66999024
"78501","Porcheville",39.09820663
"78502","Le Port-Marly",156.94416453
"78503","Port-Villez",22.60986216
"78505","Prunay-le-Temple",54.83516664
"78506","Prunay-en-Yvelines",19.84934312
"78513","La Queue-les-Yvelines",34.1115584
"78516","Raizeux",25.95301368
"78517","Rambouillet",19.18059612
