"ID","NAMES","cadres_AsTheCrowFlies_POT_2500"
"78499","Ponthevrard",287.01408149
"78501","Porcheville",896.27486403
"78502","Le Port-Marly",11762.4448764
"78503","Port-Villez",95.11119021
"78505","Prunay-le-Temple",287.90821124
"78506","Prunay-en-Yvelines",169.37489487
"78513","La Queue-les-Yvelines",694.00952971
"78516","Raizeux",233.5463275
"78517","Rambouillet",3214.29525218
"78518","Rennemoulin",4884.58315855
"78520","Richebourg",402.81104066
"78522","Rochefort-en-Yvelines",304.83875051
"78524","Rocquencourt",10258.74774222
"78528","Rolleboise",386.64022142
"78530","Rosay",357.14730024
"78531","Rosny-sur-Seine",442.22320305
"78536","Sailly",222.678245
"78537","Saint-Arnoult-en-Yvelines",729.21691177
"78545","Saint-Cyr-l'Ecole",6852.01466678
"78548","Saint-Forget",730.4217627
"78550","Saint-Germain-de-la-Grange",1538.41176555
"78551","Saint-Germain-en-Laye",8878.39351284
"78557","Saint-Hilarion",161.16688151
"78558","Saint-Illiers-la-Ville",185.91782465
"78559","Saint-Illiers-le-Bois",174.99447398
"78561","Saint-Lambert",989.01769678
"78562","Saint-Leger-en-Yvelines",220.68512618
"78564","Saint-Martin-de-Brethencourt",144.6509565
"78565","Saint-Martin-des-Champs",242.8612822
"78567","Saint-Martin-la-Garenne",278.682287
"78569","Sainte-Mesme",247.69324425
"78571","Saint-Nom-la-Breteche",2410.52368015
"78575","Saint-Remy-les-Chevreuse",2642.7858691
"78576","Saint-Remy-l'Honore",592.09658881
"78586","Sartrouville",14978.80056484
"78588","Saulx-Marchais",834.9065509
"78590","Senlisse",558.5808143
"78591","Septeuil",364.92491741
"78597","Soindres",653.37406951
"78601","Sonchamp",263.66640971
"78605","Tacoignieres",510.99266431
"78606","Le Tartre-Gaudran",39.95203722
"78608","Le Tertre-Saint-Denis",128.87475501
"78609","Tessancourt-sur-Aubette",951.85781951
"78615","Thiverval-Grignon",830.8592082
"78616","Thoiry",417.46344807
"78618","Tilly",100.25069641
"78620","Toussus-le-Noble",1648.39165241
"78621","Trappes",6302.72720389
"78623","Le Tremblay-sur-Mauldre",1150.99384196
"78624","Triel-sur-Seine",3870.98037102
"78638","Vaux-sur-Seine",2544.21435123
"78640","Velizy-Villacoublay",9502.93151165
"78642","Verneuil-sur-Seine",3883.35721803
"78643","Vernouillet",3738.25572409
"78644","La Verriere",4001.31023874
"78646","Versailles",19483.70471303
"78647","Vert",454.80487212
"78650","Le Vesinet",15191.12827619
"78653","Vicq",505.39456622
"78655","Vieille-Eglise-en-Yvelines",565.05394947
"78668","La Villeneuve-en-Chevrie",196.02374774
"78672","Villennes-sur-Seine",4670.86351672
"78674","Villepreux",4131.99474152
"78677","Villette",345.87807207
"78681","Villiers-le-Mahieu",341.29717761
"78683","Villiers-Saint-Frederic",1518.27907834
"78686","Viroflay",12557.16330115
"78688","Voisins-le-Bretonneux",9021.92718305
"91001","Abbeville-la-Riviere",44.32869556
"91016","Angerville",133.97665047
"91017","Angervilliers",402.88123749
"91021","Arpajon",2524.78716906
"91022","Arrancourt",44.63708533
"91027","Athis-Mons",4853.8580806
"91035","Authon-la-Plaine",51.26007147
"91037","Auvernaux",543.20288997
"91038","Auvers-Saint-Georges",285.70961464
"91041","Avrainville",920.72712728
"91044","Ballainvilliers",4611.73205038
"91045","Ballancourt-sur-Essonne",766.66432146
"91047","Baulne",646.51385373
"91064","Bievres",3699.4985588
"91067","Blandy",13.8910912
"91069","Boigneville",42.50508106
"91075","Bois-Herpin",25.51774237
"91079","Boissy-la-Riviere",150.57750949
"91080","Boissy-le-Cutte",342.73952331
"91081","Boissy-le-Sec",72.57058176
"91085","Boissy-sous-Saint-Yon",702.89346604
"91086","Bondoufle",2075.50397916
"91093","Boullay-les-Troux",760.78180658
"91095","Bouray-sur-Juine",758.12922517
"91097","Boussy-Saint-Antoine",4284.31145451
"91098","Boutervilliers",89.14901864
"91099","Boutigny-sur-Essonne",387.48050026
"91100","Bouville",126.56576861
"91103","Bretigny-sur-Orge",3477.74921924
"91105","Breuillet",1251.72815314
"91106","Breux-Jouy",1127.02794332
"91109","Brieres-les-Scelles",116.20526113
"91111","Briis-sous-Forges",706.50761681
"91112","Brouy",22.05035474
"91114","Brunoy",7065.88060734
"91115","Bruyeres-le-Chatel",1140.40488592
"91121","Buno-Bonnevaux",71.36653755
"91122","Bures-sur-Yvette",8280.71668487
"91129","Cerny",473.67317715
"91130","Chalo-Saint-Mars",144.67438125
"91131","Chalou-Moulineux",53.59710399
"91132","Chamarande",375.91074385
"91135","Champcueil",301.16172778
"91136","Champlan",7206.16245819
"91137","Champmotteux",43.91305144
"91145","Chatignonville",56.45944343
"91148","Chauffour-les-Etrechy",496.65354196
"91156","Cheptainville",976.47559063
"91159","Chevannes",1015.35499635
"91161","Chilly-Mazarin",6049.89942376
"91174","Corbeil-Essonnes",3749.41312473
"91175","Corbreuse",154.84645218
"91179","Le Coudray-Montceaux",1039.91390728
"91180","Courances",168.05976031
"91182","Courcouronnes",4573.1286845
"91184","Courdimanche-sur-Essonne",245.35283796
"91186","Courson-Monteloup",779.48914257
"91191","Crosne",5561.42107581
"91195","Dannemois",226.58824283
"91198","D'Huison-Longueville",269.12543361
"91200","Dourdan",867.23721642
"91201","Draveil",4511.21453903
"91204","Echarcon",890.73474252
"91207","Egly",1464.69926022
"91215","Epinay-sous-Senart",5111.71182066
"91216","Epinay-sur-Orge",7367.54994876
"91222","Estouches",18.19285866
"91223","Etampes",1255.08863945
"91225","Etiolles",2217.56548549
"91226","Etrechy",579.7739492
"91228","Evry",4942.89939727
"91232","La Ferte-Alais",542.12909302
"91235","Fleury-Merogis",3400.62934463
"91240","Fontaine-la-Riviere",105.25162097
"91243","Fontenay-les-Briis",844.42220407
"91244","Fontenay-le-Vicomte",1003.13020864
"91247","La Foret-le-Roi",86.32158412
"91248","La Foret-Sainte-Croix",27.62852939
"91249","Forges-les-Bains",1084.63220522
"91272","Gif-sur-Yvette",6683.94995444
"91273","Gironville-sur-Essonne",136.39918021
"91274","Gometz-la-Ville",2016.59236421
"91275","Gometz-le-Chatel",4050.80360826
"91284","Les Granges-le-Roi",124.50196717
"91286","Grigny",5240.65436469
"91292","Guibeville",1432.13844553
"91293","Guigneville-sur-Essonne",419.57737098
"91294","Guillerval",123.68959871
"91312","Igny",7598.0663663
"91315","Itteville",853.36720993
"91318","Janville-sur-Juine",492.0009485
"91319","Janvry",550.32404153
"91326","Juvisy-sur-Orge",7966.52070241
"91330","Lardy",947.91245416
"91332","Leudeville",776.20084607
"91333","Leuville-sur-Orge",3280.58643158
"91338","Limours",1232.41536705
"91339","Linas",2313.63956172
"91340","Lisses",2124.05985147
"91345","Longjumeau",6007.02008617
"91347","Longpont-sur-Orge",4567.92920567
"91359","Maisse",171.17410468
"91363","Marcoussis",1585.17670094
"91374","Marolles-en-Beauce",61.06747065
"91376","Marolles-en-Hurepoix",1055.83674679
"91377","Massy",11926.53550731
"91378","Mauchamps",396.21863689
"91386","Mennecy",2196.5029083
"91390","Mereville",164.74361354
"91393","Merobert",76.14595943
"91399","Mespuits",24.90934382
"91405","Milly-la-Foret",466.29705715
"91408","Moigny-sur-Ecole",317.32484673
"91411","Les Molieres",1106.44658775
"91412","Mondeville",228.87202075
"91414","Monnerville",73.21163652
"91421","Montgeron",5788.75695104
"91425","Montlhery",3446.9645473
"91432","Morangis",6940.51203501
"91433","Morigny-Champigny",402.58253077
"91434","Morsang-sur-Orge",7860.78118521
"91435","Morsang-sur-Seine",1326.93876335
"91441","Nainville-les-Roches",194.92879035
"91457","La Norville",2412.51394079
"91458","Nozay",2494.89601018
"91461","Ollainville",1595.4284515
"91463","Oncy-sur-Ecole",299.61507157
"91468","Ormoy",2404.90806457
"91469","Ormoy-la-Riviere",511.47414901
"91471","Orsay",7285.03171921
"91473","Orveau",242.96661211
"91477","Palaiseau",9042.14224972
"91479","Paray-Vieille-Poste",3315.9017066
"91482","Pecqueuse",418.13481909
"91494","Le Plessis-Pate",2259.86886532
"91495","Plessis-Saint-Benoist",81.72842192
"91507","Prunay-sur-Essonne",126.55701953
"91508","Puiselet-le-Marais",59.27038654
"91511","Pussay",102.72689145
"91514","Quincy-sous-Senart",2394.15761117
"91519","Richarville",88.47056746
"91521","Ris-Orangis",4229.57666118
"91525","Roinville",227.81401647
"91526","Roinvilliers",22.53691633
"91533","Saclas",207.09560908
"91534","Saclay",1730.18794612
"91538","Saint-Aubin",5079.66511137
"91540","Saint-Cheron",717.32373171
"91544","Saint-Cyr-la-Riviere",171.31672777
"91546","Saint-Cyr-sous-Dourdan",226.3670695
"91547","Saint-Escobille",50.36763747
"91549","Sainte-Genevieve-des-Bois",6833.116698
"91552","Saint-Germain-les-Arpajon",3334.58237975
"91553","Saint-Germain-les-Corbeil",2717.45563945
"91556","Saint-Hilaire",112.14986999
"91560","Saint-Jean-de-Beauregard",2698.20197749
"91568","Saint-Maurice-Montcouronne",699.93956963
"91570","Saint-Michel-sur-Orge",5862.51781667
"91573","Saint-Pierre-du-Perray",2235.21193309
"91577","Saintry-sur-Seine",2872.81117443
"91578","Saint-Sulpice-de-Favieres",416.50291482
"91579","Saint-Vrain",718.47455989
"91581","Saint-Yon",1132.05673807
"91587","Saulx-les-Chartreux",3618.01604471
"91589","Savigny-sur-Orge",9352.69587233
"91593","Sermaise",296.14908264
"91599","Soisy-sur-Ecole",210.25702286
"91600","Soisy-sur-Seine",2484.39523641
"91602","Souzy-la-Briche",272.83660529
"91613","Congerville-Thionville",47.94914047
"91617","Tigery",1410.71365403
"91619","Torfou",676.89393971
"91629","Valpuiseaux",63.43703333
"91630","Le Val-Saint-Germain",397.32255148
"91631","Varennes-Jarcy",2332.83860973
"91634","Vaugrigneuse",729.95189586
"91635","Vauhallan",5042.54175602
"91639","Vayres-sur-Essonne",191.89858497
"91645","Verrieres-le-Buisson",12037.24398067
"91648","Vert-le-Grand",680.84151745
"91649","Vert-le-Petit",546.33674268
"91654","Videlles",151.71333673
"91657","Vigneux-sur-Seine",4786.09253032
"91659","Villabe",2790.71740774
"91661","Villebon-sur-Yvette",6394.2065267
"91662","Villeconin",145.09358929
"91665","La Ville-du-Bois",3312.35133488
"91666","Villejust",3491.1020605
"91667","Villemoisson-sur-Orge",8276.78640003
"91671","Villeneuve-sur-Auvers",241.45279878
"91679","Villiers-le-Bacle",1925.51802224
"91685","Villiers-sur-Orge",5533.36897232
"91687","Viry-Chatillon",7812.8742797
"91689","Wissous",6686.2374176
"91691","Yerres",7207.56343268
"91692","Les Ulis",5589.33577304
"92002","Antony",20279.22881394
"92004","Asnieres-sur-Seine",56073.83946153
"92007","Bagneux",41894.76823379
"92009","Bois-Colombes",59329.57396199
"92012","Boulogne-Billancourt",57665.77420596
"92014","Bourg-la-Reine",26952.42105093
"92019","Chatenay-Malabry",19604.19053983
"92020","Chatillon",44906.60967446
"92022","Chaville",18650.72971248
"92023","Clamart",30198.81596848
"92024","Clichy",85144.86093255
"92025","Colombes",35613.67717133
"92026","Courbevoie",72445.8616331
"92032","Fontenay-aux-Roses",33013.06191602
"92033","Garches",23622.99005592
"92035","La Garenne-Colombes",56452.9472426
"92036","Gennevilliers",18575.86491483
"92040","Issy-les-Moulineaux",70010.45355755
"92044","Levallois-Perret",98716.29631797
"92046","Malakoff",83688.51995231
"92047","Marnes-la-Coquette",14934.61241543
"92048","Meudon",25188.02694548
"92049","Montrouge",78974.22938556
"92050","Nanterre",25624.84413472
"92051","Neuilly-sur-Seine",85700.4843556
"92060","Le Plessis-Robinson",24085.08601679
"92062","Puteaux",59413.9975228
"92063","Rueil-Malmaison",25465.62428907
"92064","Saint-Cloud",35315.81075236
"92071","Sceaux",27910.73175351
"92072","Sevres",32397.10879502
"92073","Suresnes",38233.21803399
"92075","Vanves",90299.98281524
"92076","Vaucresson",15978.27465071
"92077","Ville-d'Avray",16513.24324569
"92078","Villeneuve-la-Garenne",11026.61722217
"93001","Aubervilliers",27723.79378225
"93005","Aulnay-sous-Bois",6173.00839825
"93006","Bagnolet",67987.57641206
"93007","Le Blanc-Mesnil",6377.23535852
"93008","Bobigny",10602.50575881
"93010","Bondy",9110.76901697
"93013","Le Bourget",5417.65663257
"93014","Clichy-sous-Bois",7413.3127974
"93015","Coubron",3548.07114272
"93027","La Courneuve",6167.95646313
"93029","Drancy",6955.4483727
"93030","Dugny",3324.00046795
"93031","Epinay-sur-Seine",9242.12779802
"93032","Gagny",9085.44418878
"93033","Gournay-sur-Marne",8489.24941978
"93039","L'Ile-Saint-Denis",9687.48613454
"93045","Les Lilas",51833.21872171
"93046","Livry-Gargan",6880.38857612
"93047","Montfermeil",6404.39153105
"93048","Montreuil",41464.8007829
"93049","Neuilly-Plaisance",15595.01134162
"93050","Neuilly-sur-Marne",10306.40085911
"93051","Noisy-le-Grand",12091.40573055
"93053","Noisy-le-Sec",12713.72796439
"93055","Pantin",34896.18491709
"93057","Les Pavillons-sous-Bois",8810.68024468
"93059","Pierrefitte-sur-Seine",5439.70078255
"93061","Le Pre-Saint-Gervais",69336.47455356
"93062","Le Raincy",10947.02502175
"93063","Romainville",25303.11352213
"93064","Rosny-sous-Bois",16318.38780576
"93066","Saint-Denis",11463.05831506
"93070","Saint-Ouen",56431.83496258
"93071","Sevran",6273.31380006
"93072","Stains",3878.83288389
"93073","Tremblay-en-France",2550.16252369
"93074","Vaujours",2475.9132172
"93077","Villemomble",12581.21711116
"93078","Villepinte",4110.00939223
"93079","Villetaneuse",7806.35662976
"94001","Ablon-sur-Seine",4016.49968828
"94002","Alfortville",22569.24639585
"94003","Arcueil",54401.9093096
"94004","Boissy-Saint-Leger",4802.87903172
"94011","Bonneuil-sur-Marne",9489.34297536
"94015","Bry-sur-Marne",18569.62614522
"94016","Cachan",31483.77261192
"94017","Champigny-sur-Marne",18924.25916633
"94018","Charenton-le-Pont",57928.2628461
"94019","Chennevieres-sur-Marne",8719.34460819
"94021","Chevilly-Larue",13637.63030546
"94022","Choisy-le-Roi",8940.67944836
"94028","Creteil",15899.16185511
"94033","Fontenay-sous-Bois",31669.40588072
"94034","Fresnes",18773.55965426
"94037","Gentilly",72117.94196256
"94038","L'Hay-les-Roses",21118.13483218
"94041","Ivry-sur-Seine",42916.7722906
"94042","Joinville-le-Pont",21973.91303467
"94043","Le Kremlin-Bicetre",54879.41745097
"94044","Limeil-Brevannes",3813.90360488
"94046","Maisons-Alfort",26851.47236328
"94047","Mandres-les-Roses",2968.25587688
"94048","Marolles-en-Brie",2905.46107695
"94052","Nogent-sur-Marne",25288.32720331
"94053","Noiseau",5357.67845801
"94054","Orly",5695.10008813
"94055","Ormesson-sur-Marne",7209.8692657
"94056","Perigny",2117.06275464
"94058","Le Perreux-sur-Marne",22095.77927561
"94059","Le Plessis-Trevise",5556.26924883
"94060","La Queue-en-Brie",3846.11415462
"94065","Rungis",7587.64310526
"94067","Saint-Mande",81806.66619804
"94068","Saint-Maur-des-Fosses",18976.01002103
"94069","Saint-Maurice",43820.39505802
"94070","Santeny",1715.51915229
"94071","Sucy-en-Brie",5683.35117995
"94073","Thiais",8792.39433063
"94074","Valenton",4269.18598543
"94075","Villecresnes",3969.72049349
"94076","Villejuif",24411.28220819
"94077","Villeneuve-le-Roi",4215.64123766
"94078","Villeneuve-Saint-Georges",3510.91665148
"94079","Villiers-sur-Marne",14879.6070635
"94080","Vincennes",67877.4528692
"94081","Vitry-sur-Seine",16889.24336254
"95002","Ableiges",311.65547789
"95008","Aincourt",151.66790462
"95011","Ambleville",79.2618558
"95012","Amenucourt",56.88138396
"95014","Andilly",6880.96699833
"95018","Argenteuil",11474.1433839
"95019","Arnouville",2729.44367568
"95023","Arronville",95.63935809
"95024","Arthies",120.18552711
"95026","Asnieres-sur-Oise",729.41815089
"95028","Attainville",915.63495964
"95039","Auvers-sur-Oise",1264.45755044
"95040","Avernes",196.55436749
"95042","Baillet-en-France",1349.88102723
"95046","Banthelu",105.75606658
"95051","Beauchamp",4636.01049994
"95052","Beaumont-sur-Oise",1016.79376473
"95054","Le Bellay-en-Vexin",124.50428354
"95055","Bellefontaine",653.81079157
"95056","Belloy-en-France",368.02606479
"95058","Bernes-sur-Oise",535.80919146
"95059","Berville",53.7349931
"95060","Bessancourt",3878.23136313
"95061","Bethemont-la-Foret",845.53779058
"95063","Bezons",17452.82176986
"95074","Boisemont",3892.51284357
"95078","Boissy-l'Aillerie",984.98739298
"95088","Bonneuil-en-France",2105.8149646
"95091","Bouffemont",2211.93051343
"95094","Bouqueval",1046.86355619
"95101","Bray-et-Lu",76.86650414
"95102","Breancon",256.27824387
"95110","Brignancourt",296.54931142
"95116","Bruyeres-sur-Oise",416.76011467
"95119","Buhy",50.69441421
"95120","Butry-sur-Oise",1240.18025673
"95127","Cergy",8357.84473084
"95134","Champagne-sur-Oise",906.33785873
"95139","La Chapelle-en-Vexin",62.32590352
"95141","Charmont",205.82285958
"95142","Chars",193.74997153
"95144","Chatenay-en-France",511.18386979
"95149","Chaumontel",710.30307679
"95150","Chaussy",108.97584592
"95151","Chauvry",944.78936509
"95154","Chennevieres-les-Louvres",290.06458794
"95157","Cherence",128.43581744
"95166","Clery-en-Vexin",120.97088069
"95169","Commeny",119.61808092
"95170","Condecourt",616.5953742
"95176","Cormeilles-en-Parisis",7067.06693853
"95177","Cormeilles-en-Vexin",260.78588503
"95181","Courcelles-sur-Viosne",442.4162304
"95183","Courdimanche",3223.87070699
"95197","Deuil-la-Barre",10913.01708677
"95199","Domont",2708.19152112
"95203","Eaubonne",11713.32760792
"95205","Ecouen",1926.8802751
"95210","Enghien-les-Bains",11899.26486108
"95211","Ennery",1412.14603895
"95212","Epiais-les-Louvres",143.10168956
"95213","Epiais-Rhus",252.34135396
"95214","Epinay-Champlatreux",223.44819374
"95218","Eragny",5423.86302843
"95219","Ermont",11373.46161215
"95229","Ezanville",1897.08099519
"95241","Fontenay-en-Parisis",496.08960926
"95250","Fosses",904.55688547
"95252","Franconville",8572.48355246
"95253","Fremainville",273.8463499
"95254","Fremecourt",319.38054361
"95256","Frepillon",2644.99561191
"95257","La Frette-sur-Seine",6309.60311967
"95258","Frouville",166.68108582
"95259","Gadancourt",163.67657918
"95268","Garges-les-Gonesse",2992.75184713
"95270","Genainville",107.0465954
"95271","Genicourt",757.22409648
"95277","Gonesse",1387.96057723
"95280","Goussainville",1171.73710919
"95282","Gouzangrez",152.13048379
"95287","Grisy-les-Platres",236.82474652
"95288","Groslay",7667.14568497
"95295","Guiry-en-Vexin",111.02568895
"95298","Haravilliers",94.04422821
"95301","Haute-Isle",167.72915858
"95303","Le Heaulme",261.65784482
"95304","Hedouville",193.63381838
"95306","Herblay",4502.19435828
"95308","Herouville",356.79039208
"95309","Hodent",117.69069012
"95313","L'Isle-Adam",1654.14923923
"95316","Jagny-sous-Bois",265.90163857
"95323","Jouy-le-Moutier",4980.04653517
"95328","Labbeville",266.97445325
"95331","Lassy",395.18689172
"95341","Livilliers",351.28110094
"95348","Longuesse",267.96289219
"95351","Louvres",786.55006463
"95352","Luzarches",731.59572437
"95353","Maffliers",787.29374951
"95355","Magny-en-Vexin",447.48865458
"95365","Mareil-en-France",214.74174008
"95369","Margency",9218.95151337
"95370","Marines",427.70173071
"95371","Marly-la-Ville",1130.01069216
"95379","Maudetour-en-Vexin",111.65387956
"95387","Menouville",162.71882428
"95388","Menucourt",2078.89870306
"95392","Meriel",1052.62167422
"95394","Mery-sur-Oise",1987.40961283
"95395","Le Mesnil-Aubry",689.32179806
"95409","Moisselles",2074.65645986
"95422","Montgeroult",400.85221827
"95424","Montigny-les-Cormeilles",5881.9340868
"95426","Montlignon",5679.09975893
"95427","Montmagny",7924.34210156
"95428","Montmorency",10047.72409545
"95429","Montreuil-sur-Epte",47.09305423
"95430","Montsoult",950.23125124
"95436","Mours",1163.28536044
"95438","Moussy",155.28697298
"95445","Nerville-la-Foret",724.85176528
"95446","Nesles-la-Vallee",716.01234917
"95447","Neuilly-en-Vexin",165.18137835
"95450","Neuville-sur-Oise",6269.21726826
"95452","Nointel",1129.50452127
"95456","Noisy-sur-Oise",615.27129551
"95459","Nucourt",181.25108848
"95462","Omerville",67.79799383
"95476","Osny",4002.08153888
"95480","Parmain",1374.50032072
"95483","Le Perchay",205.50266399
"95487","Persan",840.50177589
"95488","Pierrelaye",3574.38647424
"95489","Piscop",3639.18423572
"95491","Le Plessis-Bouchard",8448.08579721
"95492","Le Plessis-Gassot",776.10292892
"95493","Le Plessis-Luzarches",482.683871
"95500","Pontoise",5269.91817654
"95504","Presles",925.76737906
"95509","Puiseux-en-France",856.5690778
"95510","Puiseux-Pontoise",1625.88898541
"95523","La Roche-Guyon",104.5750552
"95527","Roissy-en-France",339.67103223
"95529","Ronquerolles",274.65064106
"95535","Sagy",838.85408378
"95539","Saint-Brice-sous-Foret",5196.02370814
"95541","Saint-Clair-sur-Epte",36.7738054
"95543","Saint-Cyr-en-Arthies",194.60640484
"95554","Saint-Gervais",149.02694529
"95555","Saint-Gratien",11412.85970511
"95563","Saint-Leu-la-Foret",6148.69595411
"95566","Saint-Martin-du-Tertre",447.68212856
"95572","Saint-Ouen-l'Aumone",3509.16886451
"95574","Saint-Prix",4897.55275673
"95580","Saint-Witz",803.19879658
"95582","Sannois",12077.01946614
"95584","Santeuil",325.97754836
"95585","Sarcelles",4191.9799952
"95592","Seraincourt",378.27392364
"95594","Seugy",905.46552805
"95598","Soisy-sous-Montmorency",12314.27370437
"95604","Survilliers",620.94995766
"95607","Taverny",5654.34590027
"95610","Themericourt",235.26100715
"95611","Theuville",101.51770048
"95612","Le Thillay",1373.76534301
"95625","Us",286.35099035
"95627","Vallangoujard",218.43852352
"95628","Valmondois",982.73223299
"95633","Vaudherland",932.92396097
"95637","Vaureal",7324.74744543
"95641","Vemars",508.77020732
"95651","Vetheuil",206.76919044
"95652","Viarmes",861.53377914
"95656","Vienne-en-Arthies",197.74520012
"95658","Vigny",288.12562943
"95660","Villaines-sous-Bois",482.95210018
"95675","Villeron",660.28950163
"95676","Villers-en-Arthies",131.48057969
"95678","Villiers-Adam",624.33467976
"95680","Villiers-le-Bel",2363.48609374
"95682","Villiers-le-Sec",303.92372176
"95690","Wy-dit-Joli-Village",116.92991112
