"ID","NAMES","artisans_AsTheCowRolls_POT_5"
"77139","Courtry",936.00816894
"77140","Coutencon",16.30525579
"77141","Coutevroult",541.46905216
"77142","Crecy-la-Chapelle",274.8784307
"77143","Cregy-les-Meaux",611.88717612
"77144","Crevecoeur-en-Brie",94.58538929
"77145","Crisenoy",51.03524987
"77146","Croissy-Beaubourg",771.87523342
"77147","La Croix-en-Brie",38.3930609
"77148","Crouy-sur-Ourcq",29.71230084
"77149","Cucharmoy",18.91824456
"77150","Cuisy",62.40717984
"77151","Dagny",52.91520236
"77152","Dammarie-les-Lys",836.52928201
"77153","Dammartin-en-Goele",341.66062311
"77154","Dammartin-sur-Tigeaux",117.59385992
"77155","Dampmart",494.95992065
"77156","Darvault",277.82230795
"77157","Dhuisy",7.2104353
"77158","Diant",91.95694552
"77159","Donnemarie-Dontilly",79.36242845
"77161","Dormelles",86.8232445
"77162","Doue",44.26960318
"77163","Douy-la-Ramee",17.53393745
"77164","Echouboulains",13.65501383
"77165","Les Ecrennes",68.42807513
"77166","Ecuelles",174.31542697
"77167","Egligny",31.01645722
"77168","Egreville",109.0596062
"77169","Emerainville",1140.65511127
"77170","Episy",139.59012051
"77171","Esbly",564.06327608
"77172","Esmans",87.95686462
"77173","Etrepilly",68.29543039
"77174","Everly",57.94257559
"77175","Evry-Gregy-sur-Yerre",179.28373281
"77176","Faremoutiers",253.05802578
"77177","Favieres",180.83931932
"77178","Fay-les-Nemours",101.20133968
"77179","Fericy",113.77009779
"77180","Ferolles-Attilly",430.66612553
"77181","Ferrieres-en-Brie",897.39394458
"77182","La Ferte-Gaucher",168.05380551
"77183","La Ferte-sous-Jouarre",299.22240584
"77184","Flagy",91.4425569
"77185","Fleury-en-Biere",226.68475507
"77186","Fontainebleau",632.43075076
"77187","Fontaine-Fourches",64.92975681
"77188","Fontaine-le-Port",118.35815673
"77190","Fontains",32.26645213
"77191","Fontenailles",169.33798364
"77192","Fontenay-Tresigny",216.00101869
"77193","Forfry",73.76120364
"77194","Forges",49.57437487
"77195","Fouju",70.99385799
"77196","Fresnes-sur-Marne",206.1009776
"77197","Fretoy",29.39827746
"77198","Fromont",55.43350565
"77199","Fublaines",210.53706769
"77200","Garentreville",31.0800794
"77201","Gastins",42.83942278
"77202","La Genevraye",120.23740967
"77203","Germigny-l'Eveque",146.82305018
"77204","Germigny-sous-Coulombs",6.0261102
"77205","Gesvres-le-Chapitre",61.58329245
"77206","Giremoutiers",210.61524761
"77207","Gironville",42.74831388
"77208","Gouaix",52.32655181
"77209","Gouvernes",1298.1157161
"77210","La Grande-Paroisse",79.80008482
"77211","Grandpuits-Bailly-Carrois",89.54903894
"77212","Gravon",16.94011862
"77214","Gressy",316.39373948
"77215","Gretz-Armainvilliers",351.39647444
"77216","Grez-sur-Loing",187.94632186
"77217","Grisy-Suisnes",354.57434933
"77218","Grisy-sur-Seine",32.05687574
"77219","Guerard",210.7014818
"77220","Guercheville",42.75968909
"77221","Guermantes",1355.36100874
"77222","Guignes",225.5950256
"77223","Gurcy-le-Chatel",42.10407633
"77224","Hautefeuille",35.77253433
"77225","La Haute-Maison",63.09346759
"77226","Hericy",197.4825321
"77227","Herme",74.82443799
"77228","Hondevilliers",38.60136812
"77229","La Houssaye-en-Brie",117.22190594
"77230","Ichy",38.32866326
"77231","Isles-les-Meldeuses",129.10578245
"77232","Isles-les-Villenoy",227.86917627
"77233","Iverny",99.9809808
"77234","Jablines",109.11395431
"77235","Jaignes",37.35180904
"77236","Jaulnes",79.73894761
"77237","Jossigny",766.75855671
"77238","Jouarre",120.59890399
"77239","Jouy-le-Chatel",85.07991565
"77240","Jouy-sur-Morin",118.57173948
"77241","Juilly",141.47417144
"77242","Jutigny",81.98857138
"77243","Lagny-sur-Marne",1402.59016323
"77244","Larchant",72.94179806
"77245","Laval-en-Brie",69.12580351
"77246","Lechelle",10.08854957
"77247","Lescherolles",80.47329395
"77248","Lesches",250.69320707
"77249","Lesigny",718.52357894
"77250","Leudon-en-Brie",23.750508
"77251","Lieusaint",571.89659839
"77252","Limoges-Fourches",153.54778199
"77253","Lissy",128.74216445
"77254","Liverdy-en-Brie",116.32176136
"77255","Livry-sur-Seine",535.26697444
"77256","Lizines",37.74004235
"77257","Lizy-sur-Ourcq",116.91541371
"77258","Lognes",1395.72981104
"77259","Longperrier",284.33161851
"77260","Longueville",83.40646178
"77261","Lorrez-le-Bocage-Preaux",86.8741792
"77262","Louan-Villegruis-Fontaine",28.23688734
"77263","Luisetaines",46.8749955
"77264","Lumigny-Nesles-Ormeaux",106.10753031
"77265","Luzancy",142.52124181
"77266","Machault",100.29869672
"77267","La Madeleine-sur-Loing",66.48848683
"77268","Magny-le-Hongre",690.2450896
"77269","Maincy",578.22696843
"77270","Maisoncelles-en-Brie",87.42310746
"77271","Maisoncelles-en-Gatinais",51.22084761
"77272","Maison-Rouge",45.44160541
"77273","Marchemoret",100.69470584
"77274","Marcilly",53.17414009
"77275","Les Marets",11.81581733
"77276","Mareuil-les-Meaux",278.39466859
"77277","Marles-en-Brie",180.64659604
"77278","Marolles-en-Brie",67.99863941
"77279","Marolles-sur-Seine",93.81246481
"77280","Mary-sur-Marne",120.48927628
"77281","Mauperthuis",192.62118189
"77282","Mauregard",67.83569504
"77283","May-en-Multien",22.06922992
"77284","Meaux",1053.03688517
"77285","Le Mee-sur-Seine",1025.89265657
"77286","Meigneux",40.57707838
"77287","Meilleray",25.16903757
"77288","Melun",1372.02079422
"77289","Melz-sur-Seine",44.7988094
"77290","Mery-sur-Marne",130.02526275
"77291","Le Mesnil-Amelot",29.13189271
"77292","Messy",371.99984223
"77293","Misy-sur-Yonne",46.2541905
"77294","Mitry-Mory",544.36549525
"77295","Moisenay",131.12804854
"77296","Moissy-Cramayel",378.29605388
"77297","Mondreville",18.86153612
"77298","Mons-en-Montois",68.83534527
"77299","Montarlot",63.5242495
"77300","Montceaux-les-Meaux",107.8042796
"77301","Montceaux-les-Provins",47.60677007
"77302","Montcourt-Fromonville",213.95173488
"77303","Montdauphin",10.95825118
"77304","Montenils",3.61741296
"77305","Montereau-Fault-Yonne",317.47605144
"77306","Montereau-sur-le-Jard",59.77921445
"77307","Montevrain",768.97924973
"77308","Montge-en-Goele",75.08102298
"77309","Monthyon",107.64830833
"77310","Montigny-le-Guesdier",31.75872631
"77311","Montigny-Lencoup",37.06697811
"77312","Montigny-sur-Loing",145.27445892
"77313","Montmachoux",22.01526954
"77314","Montolivet",12.33640209
"77315","Montry",727.19399448
"77316","Moret-sur-Loing",243.91222334
"77317","Mormant",77.17058102
"77318","Mortcerf",139.58124335
"77319","Mortery",17.33018657
"77320","Mouroux",372.36224374
"77321","Mousseaux-les-Bray",82.84008128
"77322","Moussy-le-Neuf",133.04311411
"77323","Moussy-le-Vieux",140.53821652
"77325","Mouy-sur-Seine",89.67029661
"77326","Nandy",654.54398003
"77327","Nangis",147.06901752
"77328","Nanteau-sur-Essonne",46.46309812
"77329","Nanteau-sur-Lunain",73.62652621
"77330","Nanteuil-les-Meaux",347.22806019
"77331","Nanteuil-sur-Marne",109.22588951
"77332","Nantouillet",115.5153999
"77333","Nemours",419.58737519
"77335","Chauconin-Neufmontiers",259.11641949
"77336","Neufmoutiers-en-Brie",56.73248979
"77337","Noisiel",2142.72157413
"77338","Noisy-Rudignon",62.7662619
"77339","Noisy-sur-Ecole",207.81153111
"77340","Nonville",89.33183858
"77341","Noyen-sur-Seine",44.19007086
"77342","Obsonville",36.8245516
"77343","Ocquerre",53.80441907
"77344","Oissery",152.6725231
"77345","Orly-sur-Morin",61.12566276
"77347","Les Ormes-sur-Voulzie",71.7467444
"77348","Ormesson",240.88936951
"77349","Othis",93.75802987
"77350","Ozoir-la-Ferriere",844.77368662
"77352","Ozouer-le-Voulgis",170.93792242
"77353","Paley",73.42125018
"77354","Pamfou",75.43474317
"77355","Paroy",78.50514232
"77356","Passy-sur-Seine",34.42306489
"77357","Pecy",75.88802005
"77358","Penchard",257.44935084
"77359","Perthes",342.86336341
"77360","Pezarches",131.42927663
"77361","Pierre-Levee",42.84105187
"77363","Le Pin",692.9995445
"77364","Le Plessis-aux-Bois",82.31515006
"77365","Le Plessis-Feu-Aussoux",81.36719812
"77366","Le Plessis-l'Eveque",80.97667869
"77367","Le Plessis-Placy",40.76072179
"77368","Poigny",131.47133085
"77369","Poincy",536.34967212
"77370","Poligny",69.36332842
"77371","Pommeuse",295.8279043
"77372","Pomponne",1151.85943848
"77373","Pontault-Combault",1254.44887373
"77374","Pontcarre",584.8560778
"77376","Precy-sur-Marne",58.57614539
"77377","Presles-en-Brie",163.23725041
"77378","Pringy",245.7408126
"77379","Provins",286.20201409
"77380","Puisieux",12.76074518
"77381","Quiers",64.41965886
"77382","Quincy-Voisins",419.04408435
"77383","Rampillon",52.24302027
"77384","Reau",236.9662672
"77385","Rebais",154.01494805
"77386","Recloses",35.63276255
"77387","Remauville",55.88266779
"77388","Reuil-en-Brie",264.7506329
"77389","La Rochette",585.63576108
"77390","Roissy-en-Brie",928.6736485
"77391","Rouilly",97.29702868
"77392","Rouvres",101.01038006
"77393","Rozay-en-Brie",84.30053534
"77394","Rubelles",660.90421473
"77395","Rumont",39.68020473
"77396","Rupereux",13.12937346
"77397","Saacy-sur-Marne",128.70492055
"77398","Sablonnieres",47.82028367
"77399","Saint-Ange-le-Viel",64.38809695
"77400","Saint-Augustin",162.0940618
"77401","Sainte-Aulde",39.79789903
"77402","Saint-Barthelemy",36.16846403
"77403","Saint-Brice",210.34288131
"77404","Sainte-Colombe",128.20754132
"77405","Saint-Cyr-sur-Morin",68.641109
"77406","Saint-Denis-les-Rebais",142.19963518
"77407","Saint-Fargeau-Ponthierry",429.11043496
"77408","Saint-Fiacre",100.64492553
"77409","Saint-Germain-Laval",200.98050977
"77410","Saint-Germain-Laxis",195.31352951
"77411","Saint-Germain-sous-Doue",49.78885503
"77412","Saint-Germain-sur-Ecole",183.04472624
"77413","Saint-Germain-sur-Morin",643.59222539
"77414","Saint-Hilliers",21.11919639
"77415","Saint-Jean-les-Deux-Jumeaux",152.80145884
"77416","Saint-Just-en-Brie",23.83759133
"77417","Saint-Leger",69.58988607
"77418","Saint-Loup-de-Naud",55.40716353
"77419","Saint-Mammes",370.81588178
"77420","Saint-Mard",220.31994045
"77421","Saint-Mars-Vieux-Maisons",50.22294417
"77423","Saint-Martin-des-Champs",119.80519652
"77424","Saint-Martin-du-Boschet",20.78973823
"77425","Saint-Martin-en-Biere",146.89721712
"77426","Saint-Mery",46.97566459
"77427","Saint-Mesmes",161.08935146
"77428","Saint-Ouen-en-Brie",97.06599448
"77429","Saint-Ouen-sur-Morin",75.2691769
"77430","Saint-Pathus",160.36200947
"77431","Saint-Pierre-les-Nemours",404.25739535
"77432","Saint-Remy-la-Vanne",120.1297264
"77433","Saints",146.59765806
"77434","Saint-Sauveur-les-Bray",30.15565966
"77435","Saint-Sauveur-sur-Ecole",223.27486726
"77436","Saint-Simeon",139.55001273
"77437","Saint-Soupplets",121.21832787
"77438","Saint-Thibault-des-Vignes",1397.91765735
"77439","Salins",77.009894
"77440","Sammeron",218.10670299
"77441","Samois-sur-Seine",96.54092436
"77442","Samoreau",323.16389383
"77443","Sancy",79.49695499
"77444","Sancy-les-Provins",50.92711564
"77445","Savigny-le-Temple",661.57379503
"77446","Savins",57.0329513
"77447","Seine-Port",284.57888001
"77448","Sept-Sorts",228.09559826
"77449","Serris",465.4804278
"77450","Servon",698.8104238
"77451","Signy-Signets",71.80279034
"77452","Sigy",73.35408201
"77453","Sivry-Courtry",129.71600331
"77454","Sognolles-en-Montois",46.29458055
"77455","Soignolles-en-Brie",250.54169484
"77456","Soisy-Bouy",43.19247553
"77457","Solers",263.59538625
"77458","Souppes-sur-Loing",111.39278289
"77459","Sourdun",142.12871911
"77460","Tancrou",59.11036465
"77461","Thenisy",80.55577944
"77462","Thieux",113.67680975
"77463","Thomery",287.96016609
"77464","Thorigny-sur-Marne",779.71609337
"77465","Thoury-Ferottes",107.17016301
"77466","Tigeaux",93.83335463
"77467","La Tombe",75.37807488
"77468","Torcy",1652.8121893
"77469","Touquin",124.05313565
"77470","Tournan-en-Brie",303.82501116
"77471","Tousson",69.18333046
"77472","La Tretoire",63.88308973
"77473","Treuzy-Levelay",85.11440558
"77474","Trilbardou",127.13023507
"77475","Trilport",588.61328764
"77476","Trocy-en-Multien",65.36767706
"77477","Ury",99.45864438
"77478","Ussy-sur-Marne",133.63755935
"77479","Vaires-sur-Marne",979.08138728
"77480","Valence-en-Brie",58.7866928
"77481","Vanville",42.07090431
"77482","Varennes-sur-Seine",237.4432547
"77483","Varreddes",455.68131027
"77484","Vaucourtois",74.53338461
"77485","Le Vaudoue",128.07909251
"77486","Vaudoy-en-Brie",70.34338598
"77487","Vaux-le-Penil",729.34614979
"77489","Vaux-sur-Lunain",42.54559026
"77490","Vendrest",6.9300458
"77491","Veneux-les-Sablons",199.62997761
"77492","Verdelot",50.79719696
"77493","Verneuil-l'Etang",214.59190185
"77494","Vernou-la-Celle-sur-Seine",169.21079388
"77495","Vert-Saint-Denis",839.25076
"77496","Vieux-Champagne",34.68324589
"77498","Vignely",149.19148542
"77500","Villebeon",20.03696022
"77501","Villecerf",81.13647477
"77504","Villemarechal",85.43776474
"77505","Villemareuil",64.33657292
"77506","Villemer",68.33206235
"77507","Villenauxe-la-Petite",54.5124491
"77508","Villeneuve-le-Comte",166.57218434
"77509","Villeneuve-les-Bordes",26.11148608
"77510","Villeneuve-Saint-Denis",162.75385259
"77511","Villeneuve-sous-Dammartin",162.69805158
"77512","Villeneuve-sur-Bellot",40.71836606
"77513","Villenoy",325.73209869
"77514","Villeparisis",859.13341547
"77515","Villeroy",102.54291816
"77516","Ville-Saint-Jacques",79.38692905
"77517","Villevaude",310.43265594
"77518","Villiers-en-Biere",292.27101004
"77519","Villiers-Saint-Georges",42.85667292
"77520","Villiers-sous-Grez",55.2377688
"77521","Villiers-sur-Morin",431.15234658
"77522","Villiers-sur-Seine",34.13721281
"77523","Villuis",61.19360448
"77524","Vimpelles",27.11218247
"77525","Vinantes",58.17453687
"77526","Vincy-Manoeuvre",7.47888765
"77527","Voinsles",42.67613684
"77528","Voisenon",399.40158875
"77529","Voulangis",227.30024645
"77530","Voulton",7.70798461
"77531","Voulx",120.33588402
"77532","Vulaines-les-Provins",75.18752802
"77533","Vulaines-sur-Seine",280.56230178
"77534","Yebles",165.27167708
"78003","Ablis",85.0070276
"78005","Acheres",489.47916237
"78006","Adainville",97.94980913
"78007","Aigremont",556.81380465
"78009","Allainville",32.44991938
"78010","Les Alluets-le-Roi",236.33087511
"78013","Andelu",136.26524642
"78015","Andresy",908.46727258
"78020","Arnouville-les-Mantes",93.26974008
"78029","Aubergenville",560.51791244
"78030","Auffargis",230.32431883
"78031","Auffreville-Brasseuil",562.00699695
"78033","Aulnay-sur-Mauldre",345.14112751
"78034","Auteuil",118.56015779
"78036","Autouillet",78.94049569
"78043","Bailly",820.54813599
"78048","Bazainville",174.78171268
"78049","Bazemont",222.04167494
"78050","Bazoches-sur-Guyonne",282.18609661
"78053","Behoust",241.630023
"78057","Bennecourt",119.45432558
"78062","Beynes",296.65403046
"78068","Blaru",36.31325694
"78070","Boinville-en-Mantois",131.70309485
"78071","Boinville-le-Gaillard",55.40485311
"78072","Boinvilliers",83.66669647
"78073","Bois-d'Arcy",821.31031009
"78076","Boissets",28.52525604
"78077","La Boissiere-Ecole",72.15901328
"78082","Boissy-Mauvoisin",66.6272034
"78084","Boissy-sans-Avoir",178.09967589
"78087","Bonnelles",229.58441399
"78089","Bonnieres-sur-Seine",108.50746151
"78090","Bouafle",492.12585412
"78092","Bougival",1837.34396337
"78096","Bourdonne",214.80851571
"78104","Breuil-Bois-Robert",347.63557405
"78107","Breval",119.73466116
"78108","Les Breviaires",75.80385315
"78113","Brueil-en-Vexin",171.35381465
"78117","Buc",605.80163403
"78118","Buchelay",564.59261794
"78120","Bullion",139.17834701
"78123","Carrieres-sous-Poissy",1272.55296833
"78124","Carrieres-sur-Seine",2700.91003425
"78125","La Celle-les-Bordes",85.11574033
"78126","La Celle-Saint-Cloud",1785.06343256
"78128","Cernay-la-Ville",167.16029182
"78133","Chambourcy",624.5432356
"78138","Chanteloup-les-Vignes",1031.73775429
"78140","Chapet",206.47619145
"78143","Chateaufort",284.94177704
"78146","Chatou",2699.42561337
"78147","Chaufour-les-Bonnieres",55.32411194
"78152","Chavenay",327.68557909
"78158","Le Chesnay",2259.27372448
"78160","Chevreuse",383.29220978
"78162","Choisel",311.22406098
"78163","Civry-la-Foret",54.47185686
"78164","Clairefontaine-en-Yvelines",107.08806693
"78165","Les Clayes-sous-Bois",600.8405085
"78168","Coignieres",403.33200466
"78171","Conde-sur-Vesgre",168.13793857
"78172","Conflans-Sainte-Honorine",1218.16288453
"78185","Courgent",140.34764021
"78188","Cravent",56.36809086
"78189","Crespieres",217.32130512
"78190","Croissy-sur-Seine",1830.44309012
"78192","Dammartin-en-Serve",121.5812242
"78193","Dampierre-en-Yvelines",243.07940312
"78194","Dannemarie",72.47114404
"78196","Davron",132.97607546
"78202","Drocourt",85.16211393
"78206","Ecquevilly",341.21113885
"78208","Elancourt",766.9973152
"78209","Emance",16.82125621
"78217","Epone",592.6193644
"78220","Les Essarts-le-Roi",293.28591384
"78224","L'Etang-la-Ville",1161.48814639
"78227","Evecquemont",634.18286981
"78230","La Falaise",467.32706744
"78231","Favrieux",185.52044819
"78233","Feucherolles",237.56804737
"78234","Flacourt",59.13259134
"78236","Flexanville",102.2118034
"78237","Flins-Neuve-Eglise",67.04545908
"78238","Flins-sur-Seine",587.56607028
"78239","Follainville-Dennemont",152.42914287
"78242","Fontenay-le-Fleury",908.79330296
"78245","Fontenay-Mauvoisin",184.29485276
"78246","Fontenay-Saint-Pere",166.30144745
"78251","Fourqueux",987.17849081
"78255","Freneuse",103.89736064
"78261","Gaillon-sur-Montcient",629.20392499
"78262","Galluis",215.63229383
"78263","Gambais",233.80738558
"78264","Gambaiseuil",99.88656812
"78265","Garancieres",206.75625757
"78267","Gargenville",514.69913534
"78269","Gazeran",79.46073119
"78276","Gommecourt",62.13626462
"78278","Goupillieres",47.36526706
"78281","Goussonville",102.3934046
"78283","Grandchamp",47.4596525
"78285","Gressey",55.38059561
"78289","Grosrouvre",90.00774132
"78290","Guernes",60.71917905
"78291","Guerville",172.76983968
"78296","Guitrancourt",198.56183651
"78297","Guyancourt",675.09955451
"78299","Hardricourt",893.99805797
"78300","Hargeville",65.09917638
"78302","La Hauteville",38.09164252
"78305","Herbeville",184.5370517
"78307","Hermeray",74.6030776
"78310","Houdan",173.71968947
"78311","Houilles",3031.22662742
"78314","Issou",644.79136492
"78317","Jambville",98.14522424
"78320","Jeufosse",83.20651979
"78321","Jouars-Pontchartrain",431.69896477
"78322","Jouy-en-Josas",620.02818047
"78324","Jouy-Mauvoisin",257.94231038
"78325","Jumeauville",73.60212976
"78327","Juziers",472.32109027
"78329","Lainville-en-Vexin",77.33870768
"78334","Levis-Saint-Nom",146.40061276
"78335","Limay",1029.54963468
"78337","Limetz-Villez",84.12655452
"78343","Les Loges-en-Josas",366.89975309
"78344","Lommoye",51.80259651
"78346","Longnes",134.78106978
"78349","Longvilliers",248.01009175
"78350","Louveciennes",1317.18694939
"78354","Magnanville",836.13953828
"78356","Magny-les-Hameaux",225.64166018
"78358","Maisons-Laffitte",1450.47693224
"78361","Mantes-la-Jolie",1229.59532906
"78362","Mantes-la-Ville",1066.70671418
"78364","Marcq",145.23015557
"78366","Mareil-le-Guyon",326.42333171
"78367","Mareil-Marly",1217.87406203
"78368","Mareil-sur-Mauldre",383.03376632
"78372","Marly-le-Roi",1596.22798098
"78380","Maule",343.16024754
"78381","Maulette",238.08899132
"78382","Maurecourt",830.11449716
"78383","Maurepas",865.53077004
"78384","Medan",645.13830067
"78385","Menerville",74.61665694
"78389","Mere",226.10841606
"78391","Mericourt",98.80391264
"78396","Le Mesnil-le-Roi",1317.90354298
"78397","Le Mesnil-Saint-Denis",361.41080033
"78398","Les Mesnuls",231.08201051
"78401","Meulan-en-Yvelines",1011.34440424
"78402","Mezieres-sur-Seine",479.26914981
"78403","Mezy-sur-Seine",597.42200291
"78404","Millemont",135.27259331
"78406","Milon-la-Chapelle",309.65578994
"78407","Mittainville",73.6041716
"78410","Moisson",57.29780136
"78413","Mondreville",79.25840978
"78415","Montainville",165.02190868
"78416","Montalet-le-Bois",129.83316861
"78417","Montchauvet",91.45166615
"78418","Montesson",2582.97508372
"78420","Montfort-l'Amaury",255.01069576
"78423","Montigny-le-Bretonneux",841.79398049
"78431","Morainvilliers",301.49718422
"78437","Mousseaux-sur-Seine",68.320047
"78439","Mulcent",117.8200519
"78440","Les Mureaux",1086.73305933
"78442","Neauphle-le-Chateau",449.99304711
"78443","Neauphle-le-Vieux",348.45943782
"78444","Neauphlette",72.28763236
"78451","Nezel",578.37456929
"78455","Noisy-le-Roi",707.3408379
"78460","Oinville-sur-Montcient",242.18980741
"78464","Orcemont",32.40545464
"78465","Orgerus",190.84230135
"78466","Orgeval",421.9180165
"78470","Orphin",47.45386115
"78472","Orsonville",48.55111808
"78474","Orvilliers",129.4041155
"78475","Osmoy",93.74394572
"78478","Paray-Douaville",39.65392858
"78481","Le Pecq",2225.28350295
"78484","Perdreauville",157.34766476
"78486","Le Perray-en-Yvelines",285.2395072
"78490","Plaisir",606.13426186
"78497","Poigny-la-Foret",48.16497314
"78498","Poissy",1376.66860534
"78499","Ponthevrard",156.90554966
"78501","Porcheville",415.11743164
"78502","Le Port-Marly",2069.54921925
"78503","Port-Villez",11.79315855
"78505","Prunay-le-Temple",71.21201857
"78506","Prunay-en-Yvelines",48.33955656
