"ID","NAMES","agriculteurs_AsTheCowRolls_POT_10"
"77117","Citry",32.56678447
"77118","Claye-Souilly",75.28801269
"77119","Clos-Fontaine",56.86444686
"77120","Cocherel",70.60922728
"77121","Collegien",92.02265155
"77122","Combs-la-Ville",72.85149973
"77123","Compans",48.08183383
"77124","Conches-sur-Gondoire",59.39402146
"77125","Conde-Sainte-Libiaire",56.46547948
"77126","Congis-sur-Therouanne",49.35832876
"77127","Coubert",94.20168463
"77128","Couilly-Pont-aux-Dames",98.33850919
"77129","Coulombs-en-Valois",64.56671506
"77130","Coulommes",89.89010933
"77131","Coulommiers",96.03439894
"77132","Coupvray",57.53884712
"77133","Courcelles-en-Bassee",44.97164663
"77134","Courchamp",87.79029944
"77135","Courpalay",86.31788159
"77136","Courquetaine",67.11360203
"77137","Courtacon",143.64356253
"77138","Courtomer",54.64292167
"77139","Courtry",52.25715332
"77140","Coutencon",36.99391659
"77141","Coutevroult",92.53025603
"77142","Crecy-la-Chapelle",98.58562691
"77143","Cregy-les-Meaux",76.91844713
"77144","Crevecoeur-en-Brie",89.95890316
"77145","Crisenoy",48.68193959
"77146","Croissy-Beaubourg",83.59279082
"77147","La Croix-en-Brie",65.40434928
"77148","Crouy-sur-Ourcq",39.42944156
"77149","Cucharmoy",57.18100016
"77150","Cuisy",55.13148726
"77151","Dagny",103.63592377
"77152","Dammarie-les-Lys",71.9915328
"77153","Dammartin-en-Goele",41.00649008
"77154","Dammartin-sur-Tigeaux",76.92395796
"77155","Dampmart",39.70967753
"77156","Darvault",84.79846971
"77157","Dhuisy",70.7485139
"77158","Diant",59.78563396
"77159","Donnemarie-Dontilly",77.45493195
"77161","Dormelles",78.26246273
"77162","Doue",56.59454194
"77163","Douy-la-Ramee",13.33948311
"77164","Echouboulains",27.89787998
"77165","Les Ecrennes",28.46852333
"77166","Ecuelles",49.52516277
"77167","Egligny",56.41555389
"77168","Egreville",76.76619719
"77169","Emerainville",86.81264072
"77170","Episy",55.05481186
"77171","Esbly",66.996536
"77172","Esmans",70.0750266
"77173","Etrepilly",51.38355502
"77174","Everly",73.68181631
"77175","Evry-Gregy-sur-Yerre",74.95431556
"77176","Faremoutiers",113.20983735
"77177","Favieres",55.53239507
"77178","Fay-les-Nemours",72.90767668
"77179","Fericy",24.23292468
"77180","Ferolles-Attilly",62.42480375
"77181","Ferrieres-en-Brie",80.86206289
"77182","La Ferte-Gaucher",106.74184664
"77183","La Ferte-sous-Jouarre",90.97809523
"77184","Flagy",75.88766779
"77185","Fleury-en-Biere",86.05318684
"77186","Fontainebleau",62.46720716
"77187","Fontaine-Fourches",31.97587756
"77188","Fontaine-le-Port",34.67899028
"77190","Fontains",44.30518041
"77191","Fontenailles",55.99560392
"77192","Fontenay-Tresigny",98.24625655
"77193","Forfry",19.35208366
"77194","Forges",50.01495485
"77195","Fouju",38.37043295
"77196","Fresnes-sur-Marne",48.43705054
"77197","Fretoy",95.50921911
"77198","Fromont",73.94089479
"77199","Fublaines",48.92762043
"77200","Garentreville",83.24796592
"77201","Gastins",63.66134644
"77202","La Genevraye",51.41013188
"77203","Germigny-l'Eveque",44.09700655
"77204","Germigny-sous-Coulombs",53.81884603
"77205","Gesvres-le-Chapitre",29.18955788
"77206","Giremoutiers",81.32398491
"77207","Gironville",81.6251779
"77208","Gouaix",56.51657593
"77209","Gouvernes",68.87915665
"77210","La Grande-Paroisse",34.97310713
"77211","Grandpuits-Bailly-Carrois",59.53477691
"77212","Gravon",37.96287333
"77214","Gressy",49.66893199
"77215","Gretz-Armainvilliers",86.00250065
"77216","Grez-sur-Loing",54.55972398
"77217","Grisy-Suisnes",91.52150453
"77218","Grisy-sur-Seine",45.54543975
"77219","Guerard",91.03373977
"77220","Guercheville",68.87914644
"77221","Guermantes",67.37595832
"77222","Guignes",80.00502114
"77223","Gurcy-le-Chatel",55.90346914
"77224","Hautefeuille",85.53479625
"77225","La Haute-Maison",74.70204278
"77226","Hericy",29.36962102
"77227","Herme",90.71445335
"77228","Hondevilliers",49.98546485
"77229","La Houssaye-en-Brie",93.81843759
"77230","Ichy",89.72268745
"77231","Isles-les-Meldeuses",63.23926906
"77232","Isles-les-Villenoy",58.43415456
"77233","Iverny",69.85818188
"77234","Jablines",29.18465636
"77235","Jaignes",66.88365298
"77236","Jaulnes",57.95384224
"77237","Jossigny",70.28421597
"77238","Jouarre",72.9519956
"77239","Jouy-le-Chatel",105.66701749
"77240","Jouy-sur-Morin",73.23581638
"77241","Juilly",58.98603013
"77242","Jutigny",102.46130993
"77243","Lagny-sur-Marne",69.10432692
"77244","Larchant",79.90944257
"77245","Laval-en-Brie",51.4954371
"77246","Lechelle",56.65396886
"77247","Lescherolles",71.46746655
"77248","Lesches",42.73529401
"77249","Lesigny",81.64326377
"77250","Leudon-en-Brie",110.50039068
"77251","Lieusaint",72.20665476
"77252","Limoges-Fourches",83.04205254
"77253","Lissy",87.39390724
"77254","Liverdy-en-Brie",60.29027107
"77255","Livry-sur-Seine",47.35489256
"77256","Lizines",83.2959797
"77257","Lizy-sur-Ourcq",77.85523819
"77258","Lognes",105.76351599
"77259","Longperrier",38.2256493
"77260","Longueville",99.08221798
"77261","Lorrez-le-Bocage-Preaux",110.28652926
"77262","Louan-Villegruis-Fontaine",25.05182804
"77263","Luisetaines",83.60207322
"77264","Lumigny-Nesles-Ormeaux",127.08847793
"77265","Luzancy",56.9570517
"77266","Machault",22.74968336
"77267","La Madeleine-sur-Loing",62.99857387
"77268","Magny-le-Hongre",57.36886897
"77269","Maincy",60.52867488
"77270","Maisoncelles-en-Brie",87.88442665
"77271","Maisoncelles-en-Gatinais",87.01422813
"77272","Maison-Rouge",93.77279538
"77273","Marchemoret",35.91346231
"77274","Marcilly",44.21506473
"77275","Les Marets",80.99769231
"77276","Mareuil-les-Meaux",61.78105764
"77277","Marles-en-Brie",115.06747476
"77278","Marolles-en-Brie",53.28005275
"77279","Marolles-sur-Seine",60.11430404
"77280","Mary-sur-Marne",74.95428117
"77281","Mauperthuis",111.30568183
"77282","Mauregard",48.19940821
"77283","May-en-Multien",35.63818211
"77284","Meaux",90.81048626
"77285","Le Mee-sur-Seine",65.01163952
"77286","Meigneux",67.69100986
"77287","Meilleray",44.29832606
"77288","Melun",87.25968506
"77289","Melz-sur-Seine",60.90153669
"77290","Mery-sur-Marne",51.59650619
"77291","Le Mesnil-Amelot",43.42495108
"77292","Messy",62.62443704
"77293","Misy-sur-Yonne",37.03953411
"77294","Mitry-Mory",42.40143076
"77295","Moisenay",46.98043324
"77296","Moissy-Cramayel",63.64799856
"77297","Mondreville",61.08430876
"77298","Mons-en-Montois",76.00971772
"77299","Montarlot",63.36987272
"77300","Montceaux-les-Meaux",60.27792285
"77301","Montceaux-les-Provins",65.42722126
"77302","Montcourt-Fromonville",54.18418088
"77303","Montdauphin",42.38892073
"77304","Montenils",26.35984285
"77305","Montereau-Fault-Yonne",78.77008889
"77306","Montereau-sur-le-Jard",61.24121327
"77307","Montevrain",59.8039468
"77308","Montge-en-Goele",53.96072911
"77309","Monthyon",61.35299182
"77310","Montigny-le-Guesdier",33.54570446
"77311","Montigny-Lencoup",70.63145578
"77312","Montigny-sur-Loing",32.07256618
"77313","Montmachoux",51.08744428
"77314","Montolivet",44.95496758
"77315","Montry",69.91515819
"77316","Moret-sur-Loing",41.91208468
"77317","Mormant",50.14480453
"77318","Mortcerf",94.80793045
"77319","Mortery",57.80458836
"77320","Mouroux",79.53564495
"77321","Mousseaux-les-Bray",59.52514126
"77322","Moussy-le-Neuf",35.87891055
"77323","Moussy-le-Vieux",32.4822769
"77325","Mouy-sur-Seine",68.85596223
"77326","Nandy",53.00194185
"77327","Nangis",74.97846317
"77328","Nanteau-sur-Essonne",59.97905519
"77329","Nanteau-sur-Lunain",82.45691069
"77330","Nanteuil-les-Meaux",68.79667597
"77331","Nanteuil-sur-Marne",37.43951473
"77332","Nantouillet",52.80929806
"77333","Nemours",107.23213442
"77335","Chauconin-Neufmontiers",77.30302973
"77336","Neufmoutiers-en-Brie",43.75344998
"77337","Noisiel",107.66997725
"77338","Noisy-Rudignon",72.04723674
"77339","Noisy-sur-Ecole",54.23744228
"77340","Nonville",72.97348277
"77341","Noyen-sur-Seine",68.14961362
"77342","Obsonville",90.87853829
"77343","Ocquerre",73.58044491
"77344","Oissery",17.12120012
"77345","Orly-sur-Morin",43.19593949
"77347","Les Ormes-sur-Voulzie",99.63182135
"77348","Ormesson",86.81967486
"77349","Othis",23.82214203
"77350","Ozoir-la-Ferriere",62.74003766
"77352","Ozouer-le-Voulgis",75.79974524
"77353","Paley",92.84344334
"77354","Pamfou",30.76272457
"77355","Paroy",99.31105852
"77356","Passy-sur-Seine",35.63918087
"77357","Pecy",70.57103566
"77358","Penchard",68.03658727
"77359","Perthes",103.78208804
"77360","Pezarches",130.56274565
"77361","Pierre-Levee",86.88150294
"77363","Le Pin",62.26885797
"77364","Le Plessis-aux-Bois",65.36605725
"77365","Le Plessis-Feu-Aussoux",102.99340438
"77366","Le Plessis-l'Eveque",65.79841982
"77367","Le Plessis-Placy",47.6113642
"77368","Poigny",81.88297695
"77369","Poincy",53.19133955
"77370","Poligny",61.49401271
"77371","Pommeuse",94.87398754
"77372","Pomponne",67.34774449
"77373","Pontault-Combault",62.47202572
"77374","Pontcarre",65.18671965
"77376","Precy-sur-Marne",35.77907873
"77377","Presles-en-Brie",54.79211044
"77378","Pringy",55.73713009
"77379","Provins",106.5722447
"77380","Puisieux",22.60005412
"77381","Quiers",58.15419139
"77382","Quincy-Voisins",92.40862881
"77383","Rampillon",68.46026325
"77384","Reau",75.17607271
"77385","Rebais",81.93887378
"77386","Recloses",41.21777881
"77387","Remauville",97.29876462
"77388","Reuil-en-Brie",76.7427542
"77389","La Rochette",55.92102098
"77390","Roissy-en-Brie",50.10065799
"77391","Rouilly",67.75172692
"77392","Rouvres",29.11604634
"77393","Rozay-en-Brie",134.0717804
"77394","Rubelles",70.04532811
"77395","Rumont",65.30661536
"77396","Rupereux",67.14876978
"77397","Saacy-sur-Marne",48.58342137
"77398","Sablonnieres",57.2209426
"77399","Saint-Ange-le-Viel",80.67461986
"77400","Saint-Augustin",89.93496456
"77401","Sainte-Aulde",45.82831408
"77402","Saint-Barthelemy",73.74887799
"77403","Saint-Brice",83.77729805
"77404","Sainte-Colombe",99.40338378
"77405","Saint-Cyr-sur-Morin",60.23840902
"77406","Saint-Denis-les-Rebais",64.3363224
"77407","Saint-Fargeau-Ponthierry",58.75763562
"77408","Saint-Fiacre",57.7833512
"77409","Saint-Germain-Laval",67.74938173
"77410","Saint-Germain-Laxis",61.75931142
"77411","Saint-Germain-sous-Doue",48.44005766
"77412","Saint-Germain-sur-Ecole",82.95679039
"77413","Saint-Germain-sur-Morin",80.76230489
"77414","Saint-Hilliers",70.26577887
"77415","Saint-Jean-les-Deux-Jumeaux",75.03944942
"77416","Saint-Just-en-Brie",41.0261523
"77417","Saint-Leger",49.14078702
"77418","Saint-Loup-de-Naud",85.11759209
"77419","Saint-Mammes",39.19894238
"77420","Saint-Mard",46.91022424
"77421","Saint-Mars-Vieux-Maisons",86.56611888
"77423","Saint-Martin-des-Champs",82.98330139
"77424","Saint-Martin-du-Boschet",32.57499549
"77425","Saint-Martin-en-Biere",70.38202722
"77426","Saint-Mery",28.86153312
"77427","Saint-Mesmes",44.46883878
"77428","Saint-Ouen-en-Brie",38.67634654
"77429","Saint-Ouen-sur-Morin",57.24776504
"77430","Saint-Pathus",18.76285361
"77431","Saint-Pierre-les-Nemours",97.5538825
"77432","Saint-Remy-la-Vanne",78.26468251
"77433","Saints",95.75127634
"77434","Saint-Sauveur-les-Bray",62.25473626
"77435","Saint-Sauveur-sur-Ecole",69.59500145
"77436","Saint-Simeon",73.07792742
"77437","Saint-Soupplets",50.45804175
"77438","Saint-Thibault-des-Vignes",75.41972125
"77439","Salins",61.4560206
"77440","Sammeron",95.91384093
"77441","Samois-sur-Seine",21.60310394
"77442","Samoreau",29.43107831
"77443","Sancy",85.01024915
"77444","Sancy-les-Provins",79.59503124
"77445","Savigny-le-Temple",55.69828455
"77446","Savins",94.23102246
"77447","Seine-Port",52.62408769
"77448","Sept-Sorts",82.88876208
"77449","Serris",60.36175156
"77450","Servon",111.85767423
"77451","Signy-Signets",67.44328413
"77452","Sigy",92.53354569
"77453","Sivry-Courtry",48.70189767
"77454","Sognolles-en-Montois",86.39156102
"77455","Soignolles-en-Brie",88.93337668
"77456","Soisy-Bouy",68.97825734
"77457","Solers",88.61841454
"77458","Souppes-sur-Loing",73.87651691
"77459","Sourdun",106.21892014
"77460","Tancrou",67.13456534
"77461","Thenisy",92.35277266
"77462","Thieux",49.3952742
"77463","Thomery",24.48739547
"77464","Thorigny-sur-Marne",50.45784213
"77465","Thoury-Ferottes",87.26634953
"77466","Tigeaux",70.37965467
"77467","La Tombe",60.05520661
"77468","Torcy",93.8023862
"77469","Touquin",128.72422509
"77470","Tournan-en-Brie",87.66224521
"77471","Tousson",83.48485348
"77472","La Tretoire",53.88134809
"77473","Treuzy-Levelay",75.30254823
"77474","Trilbardou",68.0580269
"77475","Trilport",72.11005725
"77476","Trocy-en-Multien",56.26261212
"77477","Ury",76.49522503
"77478","Ussy-sur-Marne",84.6263993
"77479","Vaires-sur-Marne",63.38913411
"77480","Valence-en-Brie",36.11791095
"77481","Vanville",79.15830185
"77482","Varennes-sur-Seine",73.16460544
"77483","Varreddes",65.42277998
"77484","Vaucourtois",79.74674431
"77485","Le Vaudoue",73.75443616
"77486","Vaudoy-en-Brie",122.6285735
"77487","Vaux-le-Penil",52.10730219
"77489","Vaux-sur-Lunain",73.29128822
"77490","Vendrest",63.38800671
"77491","Veneux-les-Sablons",31.55550604
"77492","Verdelot",48.19445192
"77493","Verneuil-l'Etang",61.20192469
"77494","Vernou-la-Celle-sur-Seine",24.04407963
"77495","Vert-Saint-Denis",71.22502135
"77496","Vieux-Champagne",59.99519033
"77498","Vignely",57.53984036
"77500","Villebeon",76.02554978
"77501","Villecerf",94.20782006
"77504","Villemarechal",98.17346978
"77505","Villemareuil",65.16011657
"77506","Villemer",89.29221393
"77507","Villenauxe-la-Petite",49.23018259
"77508","Villeneuve-le-Comte",76.97387991
"77509","Villeneuve-les-Bordes",59.88113463
"77510","Villeneuve-Saint-Denis",58.80216077
"77511","Villeneuve-sous-Dammartin",39.71895756
"77512","Villeneuve-sur-Bellot",43.37290938
"77513","Villenoy",85.07559009
"77514","Villeparisis",64.2690149
"77515","Villeroy",70.48681042
"77516","Ville-Saint-Jacques",86.59370447
"77517","Villevaude",57.59570989
"77518","Villiers-en-Biere",78.0161462
"77519","Villiers-Saint-Georges",61.51532115
"77520","Villiers-sous-Grez",59.78185956
"77521","Villiers-sur-Morin",90.90137999
"77522","Villiers-sur-Seine",57.74100117
"77523","Villuis",39.92082968
"77524","Vimpelles",69.18194108
"77525","Vinantes",53.79131255
"77526","Vincy-Manoeuvre",19.45552282
"77527","Voinsles",94.3239609
"77528","Voisenon",69.49337575
"77529","Voulangis",78.31070037
"77530","Voulton",56.80864711
"77531","Voulx",80.65823582
"77532","Vulaines-les-Provins",90.41565528
"77533","Vulaines-sur-Seine",27.59457909
"77534","Yebles",71.29661928
"78003","Ablis",66.16625961
"78005","Acheres",82.19002271
"78006","Adainville",26.54822294
"78007","Aigremont",126.36483776
"78009","Allainville",73.64912098
"78010","Les Alluets-le-Roi",104.45533363
"78013","Andelu",83.77805735
"78015","Andresy",79.70038264
"78020","Arnouville-les-Mantes",57.46328281
"78029","Aubergenville",110.58252442
"78030","Auffargis",54.36507631
"78031","Auffreville-Brasseuil",78.33287595
"78033","Aulnay-sur-Mauldre",104.52201726
"78034","Auteuil",50.50407249
"78036","Autouillet",45.25228863
"78043","Bailly",232.46114865
"78048","Bazainville",52.96046416
"78049","Bazemont",90.05229226
"78050","Bazoches-sur-Guyonne",55.20645811
"78053","Behoust",56.30776788
"78057","Bennecourt",36.72375724
"78062","Beynes",86.79680795
"78068","Blaru",22.42120563
"78070","Boinville-en-Mantois",48.80566314
"78071","Boinville-le-Gaillard",70.11916215
"78072","Boinvilliers",63.35320654
"78073","Bois-d'Arcy",151.3118017
"78076","Boissets",42.1267345
"78077","La Boissiere-Ecole",26.84564468
"78082","Boissy-Mauvoisin",68.19394338
"78084","Boissy-sans-Avoir",52.31999144
"78087","Bonnelles",69.8350634
"78089","Bonnieres-sur-Seine",29.37431762
"78090","Bouafle",95.94094186
"78092","Bougival",345.53494004
"78096","Bourdonne",40.97141144
"78104","Breuil-Bois-Robert",66.73259551
"78107","Breval",69.69595516
"78108","Les Breviaires",54.94793101
"78113","Brueil-en-Vexin",56.06720748
"78117","Buc",98.3782892
"78118","Buchelay",90.81275002
"78120","Bullion",47.87020416
"78123","Carrieres-sous-Poissy",122.96062106
"78124","Carrieres-sur-Seine",349.62408048
"78125","La Celle-les-Bordes",25.67971536
"78126","La Celle-Saint-Cloud",374.91046269
"78128","Cernay-la-Ville",52.74736113
"78133","Chambourcy",139.43212942
"78138","Chanteloup-les-Vignes",86.01144738
"78140","Chapet",68.84482212
"78143","Chateaufort",74.91762803
"78146","Chatou",385.71941128
"78147","Chaufour-les-Bonnieres",43.01265022
"78152","Chavenay",123.4819303
"78158","Le Chesnay",316.27897758
"78160","Chevreuse",56.85554724
"78162","Choisel",55.70910805
"78163","Civry-la-Foret",54.00415645
"78164","Clairefontaine-en-Yvelines",29.60445855
"78165","Les Clayes-sous-Bois",93.12514866
"78168","Coignieres",43.20838839
"78171","Conde-sur-Vesgre",36.6161319
"78172","Conflans-Sainte-Honorine",90.08117706
"78185","Courgent",76.88949562
"78188","Cravent",31.6872048
"78189","Crespieres",120.97692519
"78190","Croissy-sur-Seine",287.9288796
"78192","Dammartin-en-Serve",75.52644329
"78193","Dampierre-en-Yvelines",48.30021754
"78194","Dannemarie",17.20459897
"78196","Davron",103.09318972
"78202","Drocourt",45.54343403
"78206","Ecquevilly",85.72134177
"78208","Elancourt",42.08422608
"78209","Emance",23.74934096
"78217","Epone",117.83681743
"78220","Les Essarts-le-Roi",55.30160855
"78224","L'Etang-la-Ville",189.61081128
"78227","Evecquemont",86.32546801
"78230","La Falaise",110.89354123
"78231","Favrieux",93.39642759
"78233","Feucherolles",136.46168075
"78234","Flacourt",69.19289877
"78236","Flexanville",57.84231196
"78237","Flins-Neuve-Eglise",55.08684538
"78238","Flins-sur-Seine",115.00454644
"78239","Follainville-Dennemont",21.73456818
"78242","Fontenay-le-Fleury",127.21199224
"78245","Fontenay-Mauvoisin",82.34789071
"78246","Fontenay-Saint-Pere",32.69163515
"78251","Fourqueux",175.23700589
"78255","Freneuse",31.90219282
"78261","Gaillon-sur-Montcient",83.14156848
"78262","Galluis",68.67874688
"78263","Gambais",47.14722537
"78264","Gambaiseuil",46.61200059
"78265","Garancieres",48.76534529
"78267","Gargenville",92.10777961
"78269","Gazeran",30.63848162
"78276","Gommecourt",11.59129614
"78278","Goupillieres",60.49236694
"78281","Goussonville",50.92428236
"78283","Grandchamp",17.33364112
"78285","Gressey",33.53882411
"78289","Grosrouvre",41.47189328
"78290","Guernes",3.75947172
"78291","Guerville",46.90252153
"78296","Guitrancourt",47.89468293
"78297","Guyancourt",88.07873352
"78299","Hardricourt",103.59489206
"78300","Hargeville",61.4294498
"78302","La Hauteville",18.33387308
"78305","Herbeville",90.03848364
"78307","Hermeray",30.90841168
"78310","Houdan",33.19583001
"78311","Houilles",363.5730232
"78314","Issou",90.28110255
"78317","Jambville",44.87501004
"78320","Jeufosse",46.53223381
"78321","Jouars-Pontchartrain",70.06258258
"78322","Jouy-en-Josas",141.41705746
"78324","Jouy-Mauvoisin",82.85049532
"78325","Jumeauville",59.42235136
"78327","Juziers",78.25808767
"78329","Lainville-en-Vexin",48.45244738
"78334","Levis-Saint-Nom",28.61381305
"78335","Limay",68.81233505
"78337","Limetz-Villez",18.11692759
"78343","Les Loges-en-Josas",93.59472719
"78344","Lommoye",32.46431109
"78346","Longnes",83.02570637
"78349","Longvilliers",58.69110591
"78350","Louveciennes",325.58317222
"78354","Magnanville",110.09284135
"78356","Magny-les-Hameaux",47.68845917
"78358","Maisons-Laffitte",162.4916133
"78361","Mantes-la-Jolie",101.86128669
"78362","Mantes-la-Ville",103.55799614
"78364","Marcq",62.99147095
"78366","Mareil-le-Guyon",66.35410518
"78367","Mareil-Marly",191.36913875
"78368","Mareil-sur-Mauldre",118.85571149
"78372","Marly-le-Roi",278.09733535
"78380","Maule",119.34148172
"78381","Maulette",44.99581402
"78382","Maurecourt",83.27649466
"78383","Maurepas",48.5313006
"78384","Medan",71.83251086
"78385","Menerville",77.00047891
"78389","Mere",64.04561238
"78391","Mericourt",29.07240812
"78396","Le Mesnil-le-Roi",175.76595209
"78397","Le Mesnil-Saint-Denis",36.93760687
"78398","Les Mesnuls",73.66060214
"78401","Meulan-en-Yvelines",113.57921934
"78402","Mezieres-sur-Seine",104.83384178
"78403","Mezy-sur-Seine",69.1649332
"78404","Millemont",47.76070852
"78406","Milon-la-Chapelle",55.22639746
"78407","Mittainville",27.3929734
"78410","Moisson",13.50347771
"78413","Mondreville",58.64499665
"78415","Montainville",73.62156552
"78416","Montalet-le-Bois",46.74719504
"78417","Montchauvet",65.40145543
"78418","Montesson",315.62079538
"78420","Montfort-l'Amaury",72.23632716
"78423","Montigny-le-Bretonneux",94.04704732
"78431","Morainvilliers",78.98493846
"78437","Mousseaux-sur-Seine",18.76987372
"78439","Mulcent",70.40179562
"78440","Les Mureaux",120.72316806
"78442","Neauphle-le-Chateau",60.62897268
"78443","Neauphle-le-Vieux",66.34171106
"78444","Neauphlette",48.65643421
"78451","Nezel",121.59655236
"78455","Noisy-le-Roi",212.23571438
"78460","Oinville-sur-Montcient",62.30561927
"78464","Orcemont",33.05773658
"78465","Orgerus",55.31418346
"78466","Orgeval",90.7015086
"78470","Orphin",32.1403518
"78472","Orsonville",67.77560016
"78474","Orvilliers",70.56156256
"78475","Osmoy",57.62915028
"78478","Paray-Douaville",73.57089875
"78481","Le Pecq",245.77717126
"78484","Perdreauville",82.77897003
"78486","Le Perray-en-Yvelines",55.26743258
"78490","Plaisir",73.54686304
"78497","Poigny-la-Foret",37.56582904
"78498","Poissy",146.99366091
"78499","Ponthevrard",40.85453109
"78501","Porcheville",77.76195787
"78502","Le Port-Marly",305.01332078
"78503","Port-Villez",23.9915436
"78505","Prunay-le-Temple",51.13920453
"78506","Prunay-en-Yvelines",35.03451586
"78513","La Queue-les-Yvelines",55.6591121
"78516","Raizeux",30.94209624
