"ID","NAMES","cadres_AsTheCowRolls_POT_10"
"77339","Noisy-sur-Ecole",1329.67239475
"77340","Nonville",1249.1861848
"77341","Noyen-sur-Seine",261.21568097
"77342","Obsonville",328.78048082
"77343","Ocquerre",571.43513622
"77344","Oissery",1119.00063966
"77345","Orly-sur-Morin",362.84483944
"77347","Les Ormes-sur-Voulzie",537.88375049
"77348","Ormesson",1306.39618768
"77349","Othis",1597.95813206
"77350","Ozoir-la-Ferriere",14363.94084625
"77352","Ozouer-le-Voulgis",1797.30176778
"77353","Paley",562.15144057
"77354","Pamfou",1188.29089012
"77355","Paroy",575.43035109
"77356","Passy-sur-Seine",138.10906497
"77357","Pecy",425.09486312
"77358","Penchard",4605.28540141
"77359","Perthes",6358.89274463
"77360","Pezarches",1358.15146649
"77361","Pierre-Levee",1668.69118708
"77363","Le Pin",22554.28912992
"77364","Le Plessis-aux-Bois",1973.11624689
"77365","Le Plessis-Feu-Aussoux",727.82598729
"77366","Le Plessis-l'Eveque",2425.88406648
"77367","Le Plessis-Placy",869.87472827
"77368","Poigny",822.61804851
"77369","Poincy",4234.78057808
"77370","Poligny",951.43890643
"77371","Pommeuse",2259.78089973
"77372","Pomponne",23903.77890391
"77373","Pontault-Combault",30424.58932654
"77374","Pontcarre",21112.27387755
"77376","Precy-sur-Marne",2805.80805657
"77377","Presles-en-Brie",3545.4326032
"77378","Pringy",5301.05581973
"77379","Provins",924.96671857
"77380","Puisieux",634.785146
"77381","Quiers",791.24233075
"77382","Quincy-Voisins",7752.73312097
"77383","Rampillon",477.76379625
"77384","Reau",10476.28515925
"77385","Rebais",795.8524413
"77386","Recloses",2187.41657289
"77387","Remauville",686.24279486
"77388","Reuil-en-Brie",1250.68584135
"77389","La Rochette",8949.66144838
"77390","Roissy-en-Brie",18263.22582522
"77391","Rouilly",643.20130784
"77392","Rouvres",1948.79631131
"77393","Rozay-en-Brie",1315.61529934
"77394","Rubelles",9378.12694179
"77395","Rumont",305.39796839
"77396","Rupereux",198.9331881
"77397","Saacy-sur-Marne",716.05717457
"77398","Sablonnieres",396.8848856
"77399","Saint-Ange-le-Viel",472.32782249
"77400","Saint-Augustin",1532.35063285
"77401","Sainte-Aulde",695.85298297
"77402","Saint-Barthelemy",211.46160634
"77403","Saint-Brice",799.92311716
"77404","Sainte-Colombe",880.78584393
"77405","Saint-Cyr-sur-Morin",621.21499959
"77406","Saint-Denis-les-Rebais",831.50842625
"77407","Saint-Fargeau-Ponthierry",7850.45789202
"77408","Saint-Fiacre",2881.87301476
"77409","Saint-Germain-Laval",1147.45064888
"77410","Saint-Germain-Laxis",6355.12458085
"77411","Saint-Germain-sous-Doue",669.87393022
"77412","Saint-Germain-sur-Ecole",2783.60643702
"77413","Saint-Germain-sur-Morin",9640.13571272
"77414","Saint-Hilliers",290.39140583
"77415","Saint-Jean-les-Deux-Jumeaux",3052.11360333
"77416","Saint-Just-en-Brie",168.98150563
"77417","Saint-Leger",399.97598568
"77418","Saint-Loup-de-Naud",686.10546396
"77419","Saint-Mammes",4493.34271525
"77420","Saint-Mard",2698.20787493
"77421","Saint-Mars-Vieux-Maisons",237.30496958
"77423","Saint-Martin-des-Champs",278.18881629
"77424","Saint-Martin-du-Boschet",94.42201652
"77425","Saint-Martin-en-Biere",2446.2564942
"77426","Saint-Mery",1001.36303768
"77427","Saint-Mesmes",3079.21052489
"77428","Saint-Ouen-en-Brie",882.43348582
"77429","Saint-Ouen-sur-Morin",599.93045662
"77430","Saint-Pathus",1245.70761804
"77431","Saint-Pierre-les-Nemours",1981.1201632
"77432","Saint-Remy-la-Vanne",677.81367585
"77433","Saints",1345.44518628
"77434","Saint-Sauveur-les-Bray",300.31134514
"77435","Saint-Sauveur-sur-Ecole",4423.04131139
"77436","Saint-Simeon",849.91551663
"77437","Saint-Soupplets",2771.83777572
"77438","Saint-Thibault-des-Vignes",28890.13712498
"77439","Salins",839.79552098
"77440","Sammeron",2217.73324368
"77441","Samois-sur-Seine",4581.57026278
"77442","Samoreau",6210.2300879
"77443","Sancy",2198.62666053
"77444","Sancy-les-Provins",156.89477814
"77445","Savigny-le-Temple",12684.55209602
"77446","Savins",581.94212556
"77447","Seine-Port",8613.72815681
"77448","Sept-Sorts",1445.44898934
"77449","Serris",12904.85049129
"77450","Servon",19773.57918446
"77451","Signy-Signets",1058.59125343
"77452","Sigy",509.18363108
"77453","Sivry-Courtry",5801.30038038
"77454","Sognolles-en-Montois",410.19145967
"77455","Soignolles-en-Brie",3826.79595975
"77456","Soisy-Bouy",462.79390837
"77457","Solers",3180.90594088
"77458","Souppes-sur-Loing",904.65842166
"77459","Sourdun",813.81409599
"77460","Tancrou",786.00818482
"77461","Thenisy",499.31708217
"77462","Thieux",3237.7388025
"77463","Thomery",5250.10673542
"77464","Thorigny-sur-Marne",16877.63399045
"77465","Thoury-Ferottes",647.38355453
"77466","Tigeaux",2485.61226876
"77467","La Tombe",617.82358371
"77468","Torcy",41739.8532807
"77469","Touquin",1226.09397957
"77470","Tournan-en-Brie",5183.47057883
"77471","Tousson",1121.90329412
"77472","La Tretoire",486.69376747
"77473","Treuzy-Levelay",834.33781402
"77474","Trilbardou",6207.04640669
"77475","Trilport",4572.69827799
"77476","Trocy-en-Multien",1383.83081015
"77477","Ury",3478.48808347
"77478","Ussy-sur-Marne",1744.48008449
"77479","Vaires-sur-Marne",28518.67643825
"77480","Valence-en-Brie",1130.1412436
"77481","Vanville",477.5057
"77482","Varennes-sur-Seine",2172.79396587
"77483","Varreddes",3955.71474869
"77484","Vaucourtois",2402.02696182
"77485","Le Vaudoue",1272.82700441
"77486","Vaudoy-en-Brie",799.57003076
"77487","Vaux-le-Penil",8605.0891941
"77489","Vaux-sur-Lunain",323.51888549
"77490","Vendrest",287.79420038
"77491","Veneux-les-Sablons",4733.16689878
"77492","Verdelot",218.47207102
"77493","Verneuil-l'Etang",1402.93112126
"77494","Vernou-la-Celle-sur-Seine",2475.75560612
"77495","Vert-Saint-Denis",12724.28147429
"77496","Vieux-Champagne",257.25909714
"77498","Vignely",6020.33283148
"77500","Villebeon",334.94568063
"77501","Villecerf",2126.21317381
"77504","Villemarechal",636.90059004
"77505","Villemareuil",2651.28879369
"77506","Villemer",1550.10010375
"77507","Villenauxe-la-Petite",210.6106586
"77508","Villeneuve-le-Comte",8753.97642999
"77509","Villeneuve-les-Bordes",530.74632326
"77510","Villeneuve-Saint-Denis",10377.26896449
"77511","Villeneuve-sous-Dammartin",2204.76064981
"77512","Villeneuve-sur-Bellot",210.20625311
"77513","Villenoy",6502.39938243
"77514","Villeparisis",22645.52315567
"77515","Villeroy",3413.90867576
"77516","Ville-Saint-Jacques",1597.40022433
"77517","Villevaude",18387.06394305
"77518","Villiers-en-Biere",6278.74321345
"77519","Villiers-Saint-Georges",172.85802858
"77520","Villiers-sous-Grez",2034.4086873
"77521","Villiers-sur-Morin",7443.73273285
"77522","Villiers-sur-Seine",199.17061826
"77523","Villuis",159.61749574
"77524","Vimpelles",300.64150949
"77525","Vinantes",1220.33042008
"77526","Vincy-Manoeuvre",183.18488477
"77527","Voinsles",726.97807014
"77528","Voisenon",9560.16087334
"77529","Voulangis",4187.23893321
"77530","Voulton",322.68045199
"77531","Voulx",503.35826207
"77532","Vulaines-les-Provins",774.7037555
"77533","Vulaines-sur-Seine",5762.25300528
"77534","Yebles",1819.0021616
"78003","Ablis",2085.35274599
"78005","Acheres",31049.96801629
"78006","Adainville",1014.55831743
"78007","Aigremont",30617.69198591
"78009","Allainville",927.42928431
"78010","Les Alluets-le-Roi",8398.34670993
"78013","Andelu",3557.65237149
"78015","Andresy",28779.57082032
"78020","Arnouville-les-Mantes",2541.72382553
"78029","Aubergenville",11610.87653561
"78030","Auffargis",8026.85979507
"78031","Auffreville-Brasseuil",6433.20422525
"78033","Aulnay-sur-Mauldre",6613.44581495
"78034","Auteuil",3927.65417563
"78036","Autouillet",2837.67388808
"78043","Bailly",72220.26772779
"78048","Bazainville",2737.50702665
"78049","Bazemont",5180.1681549
"78050","Bazoches-sur-Guyonne",8742.08512693
"78053","Behoust",2365.89909952
"78057","Bennecourt",1946.83543916
"78062","Beynes",8064.94113559
"78068","Blaru",337.87152491
"78070","Boinville-en-Mantois",3258.79643212
"78071","Boinville-le-Gaillard",1194.04043352
"78072","Boinvilliers",2621.97344845
"78073","Bois-d'Arcy",60185.40225003
"78076","Boissets",648.55556744
"78077","La Boissiere-Ecole",622.469419
"78082","Boissy-Mauvoisin",1702.79839168
"78084","Boissy-sans-Avoir",4108.12395314
"78087","Bonnelles",6525.60284317
"78089","Bonnieres-sur-Seine",1533.1801878
"78090","Bouafle",13457.75283724
"78092","Bougival",120440.8462559
"78096","Bourdonne",1785.90865297
"78104","Breuil-Bois-Robert",5356.74953591
"78107","Breval",1014.04486274
"78108","Les Breviaires",3713.96268874
"78113","Brueil-en-Vexin",5070.82643102
"78117","Buc",50890.45421843
"78118","Buchelay",6598.68315046
"78120","Bullion",4946.96980937
"78123","Carrieres-sous-Poissy",39572.53908468
"78124","Carrieres-sur-Seine",119139.05010694
"78125","La Celle-les-Bordes",3972.73029624
"78126","La Celle-Saint-Cloud",133949.65987336
"78128","Cernay-la-Ville",7242.39181521
"78133","Chambourcy",36876.25465122
"78138","Chanteloup-les-Vignes",29874.1557067
"78140","Chapet",12864.01539417
"78143","Chateaufort",34610.53150152
"78146","Chatou",133010.751832
"78147","Chaufour-les-Bonnieres",1402.57000103
"78152","Chavenay",21501.57907504
"78158","Le Chesnay",112695.71214709
"78160","Chevreuse",12090.34144894
"78162","Choisel",8559.66944101
"78163","Civry-la-Foret",1192.39661042
"78164","Clairefontaine-en-Yvelines",4920.43610825
"78165","Les Clayes-sous-Bois",27883.40524213
"78168","Coignieres",15140.53689323
"78171","Conde-sur-Vesgre",1448.48767439
"78172","Conflans-Sainte-Honorine",31499.96241926
"78185","Courgent",2455.4971043
"78188","Cravent",500.05643322
"78189","Crespieres",10137.67099606
"78190","Croissy-sur-Seine",97707.49486168
"78192","Dammartin-en-Serve",1489.26611575
"78193","Dampierre-en-Yvelines",10774.90640895
"78194","Dannemarie",1095.08451504
"78196","Davron",11183.23467854
"78202","Drocourt",3904.47368365
"78206","Ecquevilly",12974.68078539
"78208","Elancourt",21468.06403022
"78209","Emance",776.24891679
"78217","Epone",10500.18550184
"78220","Les Essarts-le-Roi",11726.64643706
"78224","L'Etang-la-Ville",50436.04899749
"78227","Evecquemont",16010.60103252
"78230","La Falaise",8517.84331591
"78231","Favrieux",4495.899333
"78233","Feucherolles",20738.25860155
"78234","Flacourt",2326.10072092
"78236","Flexanville",2083.50771201
"78237","Flins-Neuve-Eglise",861.53841107
"78238","Flins-sur-Seine",13785.36616804
"78239","Follainville-Dennemont",3786.45418718
"78242","Fontenay-le-Fleury",49720.07251646
"78245","Fontenay-Mauvoisin",4412.24394853
"78246","Fontenay-Saint-Pere",4343.66756463
"78251","Fourqueux",45908.98894616
"78255","Freneuse",1685.25244438
"78261","Gaillon-sur-Montcient",9634.00272941
"78262","Galluis",6448.74367515
"78263","Gambais",2244.36378479
"78264","Gambaiseuil",1927.72063726
"78265","Garancieres",2865.36949581
"78267","Gargenville",9063.85960604
"78269","Gazeran",3444.8513716
"78276","Gommecourt",445.21233228
"78278","Goupillieres",2107.12560597
"78281","Goussonville",2447.27477991
"78283","Grandchamp",596.23842598
"78285","Gressey",1107.23634858
"78289","Grosrouvre",2299.38174556
"78290","Guernes",1271.25267277
"78291","Guerville",3919.1493157
"78296","Guitrancourt",5433.92111744
"78297","Guyancourt",46291.40621995
"78299","Hardricourt",13091.69543676
"78300","Hargeville",2028.01575787
"78302","La Hauteville",539.14311395
"78305","Herbeville",4937.07877804
"78307","Hermeray",858.30871261
"78310","Houdan",1843.251194
"78311","Houilles",122764.6619808
"78314","Issou",9162.46237958
"78317","Jambville",2578.48869284
"78320","Jeufosse",2598.56259824
"78321","Jouars-Pontchartrain",18146.48376568
"78322","Jouy-en-Josas",75523.64187596
"78324","Jouy-Mauvoisin",5213.61319099
"78325","Jumeauville",2403.28348041
"78327","Juziers",8560.10204335
"78329","Lainville-en-Vexin",2200.89879885
"78334","Levis-Saint-Nom",7674.69724321
"78335","Limay",7357.76385134
"78337","Limetz-Villez",641.31773757
"78343","Les Loges-en-Josas",49157.32697857
"78344","Lommoye",451.07051967
"78346","Longnes",2066.43907888
"78349","Longvilliers",4869.85503904
"78350","Louveciennes",113285.65018406
"78354","Magnanville",7481.76759898
"78356","Magny-les-Hameaux",19243.52112772
"78358","Maisons-Laffitte",56313.84760706
"78361","Mantes-la-Jolie",8608.44216569
"78362","Mantes-la-Ville",8338.89307305
"78364","Marcq",4405.22526004
"78366","Mareil-le-Guyon",8649.08927645
"78367","Mareil-Marly",51025.93178526
"78368","Mareil-sur-Mauldre",7322.40247187
"78372","Marly-le-Roi",90174.67992515
"78380","Maule",6703.2474318
"78381","Maulette",2345.72292025
"78382","Maurecourt",29323.44243104
"78383","Maurepas",23249.27201376
"78384","Medan",20956.47259518
"78385","Menerville",2684.04140912
"78389","Mere",5147.9076963
"78391","Mericourt",1768.59157149
"78396","Le Mesnil-le-Roi",59874.89529734
"78397","Le Mesnil-Saint-Denis",15495.69669084
"78398","Les Mesnuls",6998.1499087
"78401","Meulan-en-Yvelines",15027.10675266
"78402","Mezieres-sur-Seine",9795.41942143
"78403","Mezy-sur-Seine",9003.39870352
"78404","Millemont",3171.64024239
"78406","Milon-la-Chapelle",16565.67838437
"78407","Mittainville",642.87648883
"78410","Moisson",497.49824203
"78413","Mondreville",1027.60623652
"78415","Montainville",4293.13542555
"78416","Montalet-le-Bois",3184.05195263
"78417","Montchauvet",1455.63261339
"78418","Montesson",108773.78185129
"78420","Montfort-l'Amaury",5301.9473952
"78423","Montigny-le-Bretonneux",44690.72921199
"78431","Morainvilliers",13242.20815096
"78437","Mousseaux-sur-Seine",873.45211071
"78439","Mulcent",1954.42236803
"78440","Les Mureaux",16341.99102536
"78442","Neauphle-le-Chateau",14563.56192512
"78443","Neauphle-le-Vieux",9499.33438886
"78444","Neauphlette",633.86304768
"78451","Nezel",9668.91109912
